"year","common_name","sci_name","count"
1973,"House Sparrow","Passer domesticus",1.0667
1974,"House Sparrow","Passer domesticus",1.1343
1975,"House Sparrow","Passer domesticus",1.2082
1976,"House Sparrow","Passer domesticus",0.7987
1977,"House Sparrow","Passer domesticus",1.45
1978,"House Sparrow","Passer domesticus",1.4052
1979,"House Sparrow","Passer domesticus",2.3583
1980,"House Sparrow","Passer domesticus",7.1538
1981,"House Sparrow","Passer domesticus",3.3699
1982,"House Sparrow","Passer domesticus",1.3974
1983,"House Sparrow","Passer domesticus",3.3375
1984,"House Sparrow","Passer domesticus",1.4506
1985,"House Sparrow","Passer domesticus",1.1402
1986,"House Sparrow","Passer domesticus",1
1987,"House Sparrow","Passer domesticus",0.637
1988,"House Sparrow","Passer domesticus",1.6689
1989,"House Sparrow","Passer domesticus",1.1204
1990,"House Sparrow","Passer domesticus",0.5478
1991,"House Sparrow","Passer domesticus",0.4921
1992,"House Sparrow","Passer domesticus",1.5043
1993,"House Sparrow","Passer domesticus",0.6392
1994,"House Sparrow","Passer domesticus",0.2613
1995,"House Sparrow","Passer domesticus",0.2329
1996,"House Sparrow","Passer domesticus",0.3371
1997,"House Sparrow","Passer domesticus",0.3732
1998,"House Sparrow","Passer domesticus",0.6206
1999,"House Sparrow","Passer domesticus",0.2839
2000,"House Sparrow","Passer domesticus",0.288
2001,"House Sparrow","Passer domesticus",0.5263
2002,"House Sparrow","Passer domesticus",0.5831
2003,"House Sparrow","Passer domesticus",0.2746
2004,"House Sparrow","Passer domesticus",0.2751
2005,"House Sparrow","Passer domesticus",0.2705
2006,"House Sparrow","Passer domesticus",0.8773
2007,"House Sparrow","Passer domesticus",0.3294
2008,"House Sparrow","Passer domesticus",0.2388
2009,"House Sparrow","Passer domesticus",0.1992
2010,"House Sparrow","Passer domesticus",0.0602
2011,"House Sparrow","Passer domesticus",0.1749
2012,"House Sparrow","Passer domesticus",0.3286
2013,"House Sparrow","Passer domesticus",0.0924
2014,"House Sparrow","Passer domesticus",0.1706
2015,"House Sparrow","Passer domesticus",0.2987
2016,"House Sparrow","Passer domesticus",0.1279
2017,"House Sparrow","Passer domesticus",0.1873
2018,"House Sparrow","Passer domesticus",0.3874
2019,"House Sparrow","Passer domesticus",0.2471
2020,"House Sparrow","Passer domesticus",0.2182
2021,"House Sparrow","Passer domesticus",0.3372
2022,"House Sparrow","Passer domesticus",0.1792
2023,"House Sparrow","Passer domesticus",0.2348
2024,"House Sparrow","Passer domesticus",0.1595
1923,"Downy Woodpecker","Picoides pubescens",0
1928,"Downy Woodpecker","Picoides pubescens",0
1929,"Downy Woodpecker","Picoides pubescens",0
1930,"Downy Woodpecker","Picoides pubescens",0
1931,"Downy Woodpecker","Picoides pubescens",0
1932,"Downy Woodpecker","Picoides pubescens",0
1933,"Downy Woodpecker","Picoides pubescens",0
1934,"Downy Woodpecker","Picoides pubescens",0
1935,"Downy Woodpecker","Picoides pubescens",0
1936,"Downy Woodpecker","Picoides pubescens",0
1937,"Downy Woodpecker","Picoides pubescens",0
1938,"Downy Woodpecker","Picoides pubescens",0
1940,"Downy Woodpecker","Picoides pubescens",0
1941,"Downy Woodpecker","Picoides pubescens",0.52
1943,"Downy Woodpecker","Picoides pubescens",0.3889
1944,"Downy Woodpecker","Picoides pubescens",0
1945,"Downy Woodpecker","Picoides pubescens",0.4211
1946,"Downy Woodpecker","Picoides pubescens",0.5
1947,"Downy Woodpecker","Picoides pubescens",0.9091
1948,"Downy Woodpecker","Picoides pubescens",0.6774
1950,"Downy Woodpecker","Picoides pubescens",0.6857
1951,"Downy Woodpecker","Picoides pubescens",0.3269
1952,"Downy Woodpecker","Picoides pubescens",0.7692
1953,"Downy Woodpecker","Picoides pubescens",0.5789
1954,"Downy Woodpecker","Picoides pubescens",0.4235
1956,"Downy Woodpecker","Picoides pubescens",0.4808
1957,"Downy Woodpecker","Picoides pubescens",0.3509
1958,"Downy Woodpecker","Picoides pubescens",0.6
1959,"Downy Woodpecker","Picoides pubescens",0.4286
1960,"Downy Woodpecker","Picoides pubescens",0
1961,"Downy Woodpecker","Picoides pubescens",0.6909
1962,"Downy Woodpecker","Picoides pubescens",0.3962
1963,"Downy Woodpecker","Picoides pubescens",0.8095
1964,"Downy Woodpecker","Picoides pubescens",0.7037
1965,"Downy Woodpecker","Picoides pubescens",1.3409
1966,"Downy Woodpecker","Picoides pubescens",0.9016
1967,"Downy Woodpecker","Picoides pubescens",0.9796
1968,"Downy Woodpecker","Picoides pubescens",1.1786
1969,"Downy Woodpecker","Picoides pubescens",1.0282
1970,"Downy Woodpecker","Picoides pubescens",0.4462
1971,"Downy Woodpecker","Picoides pubescens",0.9825
1972,"Downy Woodpecker","Picoides pubescens",0.5357
1973,"Downy Woodpecker","Picoides pubescens",0.4933
1974,"Downy Woodpecker","Picoides pubescens",0.4478
1975,"Downy Woodpecker","Picoides pubescens",0.5714
1976,"Downy Woodpecker","Picoides pubescens",0.7248
1977,"Downy Woodpecker","Picoides pubescens",0.4813
1978,"Downy Woodpecker","Picoides pubescens",0.7063
1979,"Downy Woodpecker","Picoides pubescens",0.875
1980,"Downy Woodpecker","Picoides pubescens",0.6713
1981,"Downy Woodpecker","Picoides pubescens",0.6849
1982,"Downy Woodpecker","Picoides pubescens",0.5629
1983,"Downy Woodpecker","Picoides pubescens",0.625
1984,"Downy Woodpecker","Picoides pubescens",0.358
1985,"Downy Woodpecker","Picoides pubescens",0.3659
1986,"Downy Woodpecker","Picoides pubescens",0.4
1987,"Downy Woodpecker","Picoides pubescens",0.2963
1988,"Downy Woodpecker","Picoides pubescens",0.4054
1989,"Downy Woodpecker","Picoides pubescens",0.2963
1990,"Downy Woodpecker","Picoides pubescens",0.5565
1991,"Downy Woodpecker","Picoides pubescens",0.4984
1992,"Downy Woodpecker","Picoides pubescens",0.5983
1993,"Downy Woodpecker","Picoides pubescens",0.5292
1994,"Downy Woodpecker","Picoides pubescens",0.4955
1995,"Downy Woodpecker","Picoides pubescens",0.5301
1996,"Downy Woodpecker","Picoides pubescens",0.5993
1997,"Downy Woodpecker","Picoides pubescens",0.4507
1998,"Downy Woodpecker","Picoides pubescens",0.6206
1999,"Downy Woodpecker","Picoides pubescens",0.6
2000,"Downy Woodpecker","Picoides pubescens",1.168
2001,"Downy Woodpecker","Picoides pubescens",1.0105
2002,"Downy Woodpecker","Picoides pubescens",0.7661
2003,"Downy Woodpecker","Picoides pubescens",0.8175
2004,"Downy Woodpecker","Picoides pubescens",0.7478
2005,"Downy Woodpecker","Picoides pubescens",0.8044
2006,"Downy Woodpecker","Picoides pubescens",1.0855
2007,"Downy Woodpecker","Picoides pubescens",0.7929
2008,"Downy Woodpecker","Picoides pubescens",0.6642
2009,"Downy Woodpecker","Picoides pubescens",0.8048
2010,"Downy Woodpecker","Picoides pubescens",0.9624
2011,"Downy Woodpecker","Picoides pubescens",1.2624
2012,"Downy Woodpecker","Picoides pubescens",0.8857
2013,"Downy Woodpecker","Picoides pubescens",1.2018
2014,"Downy Woodpecker","Picoides pubescens",1.0941
2015,"Downy Woodpecker","Picoides pubescens",1.0605
2016,"Downy Woodpecker","Picoides pubescens",1.0303
2017,"Downy Woodpecker","Picoides pubescens",0.9442
2018,"Downy Woodpecker","Picoides pubescens",0.9541
2019,"Downy Woodpecker","Picoides pubescens",1.5735
2020,"Downy Woodpecker","Picoides pubescens",1.2146
2021,"Downy Woodpecker","Picoides pubescens",1.2446
2022,"Downy Woodpecker","Picoides pubescens",1.4024
2023,"Downy Woodpecker","Picoides pubescens",1.1591
2024,"Downy Woodpecker","Picoides pubescens",1.1404
1923,"Eastern Towhee","Pipilo erythrophthalmus",0
1928,"Eastern Towhee","Pipilo erythrophthalmus",0
1929,"Eastern Towhee","Pipilo erythrophthalmus",0
1930,"Eastern Towhee","Pipilo erythrophthalmus",0
1931,"Eastern Towhee","Pipilo erythrophthalmus",0
1932,"Eastern Towhee","Pipilo erythrophthalmus",0
1933,"Eastern Towhee","Pipilo erythrophthalmus",0
1934,"Eastern Towhee","Pipilo erythrophthalmus",0
1935,"Eastern Towhee","Pipilo erythrophthalmus",0
1936,"Eastern Towhee","Pipilo erythrophthalmus",0
1937,"Eastern Towhee","Pipilo erythrophthalmus",0
1938,"Eastern Towhee","Pipilo erythrophthalmus",0
1940,"Eastern Towhee","Pipilo erythrophthalmus",0
1941,"Eastern Towhee","Pipilo erythrophthalmus",0
1943,"Eastern Towhee","Pipilo erythrophthalmus",0
1944,"Eastern Towhee","Pipilo erythrophthalmus",0
1945,"Eastern Towhee","Pipilo erythrophthalmus",0
1946,"Eastern Towhee","Pipilo erythrophthalmus",0
1947,"Eastern Towhee","Pipilo erythrophthalmus",1.0455
1948,"Eastern Towhee","Pipilo erythrophthalmus",0.871
1950,"Eastern Towhee","Pipilo erythrophthalmus",0.9714
1951,"Eastern Towhee","Pipilo erythrophthalmus",0.8077
1952,"Eastern Towhee","Pipilo erythrophthalmus",1.6538
1953,"Eastern Towhee","Pipilo erythrophthalmus",1.1053
1954,"Eastern Towhee","Pipilo erythrophthalmus",1.5294
1956,"Eastern Towhee","Pipilo erythrophthalmus",0.8077
1957,"Eastern Towhee","Pipilo erythrophthalmus",0.4912
1958,"Eastern Towhee","Pipilo erythrophthalmus",0
1959,"Eastern Towhee","Pipilo erythrophthalmus",0
1960,"Eastern Towhee","Pipilo erythrophthalmus",0
1961,"Eastern Towhee","Pipilo erythrophthalmus",0
1962,"Eastern Towhee","Pipilo erythrophthalmus",0
1963,"Eastern Towhee","Pipilo erythrophthalmus",0
1964,"Eastern Towhee","Pipilo erythrophthalmus",0
1965,"Eastern Towhee","Pipilo erythrophthalmus",0
1966,"Eastern Towhee","Pipilo erythrophthalmus",0
1967,"Eastern Towhee","Pipilo erythrophthalmus",0
1968,"Eastern Towhee","Pipilo erythrophthalmus",0
1969,"Eastern Towhee","Pipilo erythrophthalmus",0
1970,"Eastern Towhee","Pipilo erythrophthalmus",0
1971,"Eastern Towhee","Pipilo erythrophthalmus",0
1972,"Eastern Towhee","Pipilo erythrophthalmus",0
1973,"Eastern Towhee","Pipilo erythrophthalmus",0
1974,"Eastern Towhee","Pipilo erythrophthalmus",0
1975,"Eastern Towhee","Pipilo erythrophthalmus",0
1976,"Eastern Towhee","Pipilo erythrophthalmus",0
1977,"Eastern Towhee","Pipilo erythrophthalmus",0
1978,"Eastern Towhee","Pipilo erythrophthalmus",0
1979,"Eastern Towhee","Pipilo erythrophthalmus",0
1980,"Eastern Towhee","Pipilo erythrophthalmus",0
1981,"Eastern Towhee","Pipilo erythrophthalmus",0
1982,"Eastern Towhee","Pipilo erythrophthalmus",0
1983,"Eastern Towhee","Pipilo erythrophthalmus",0.7
1984,"Eastern Towhee","Pipilo erythrophthalmus",0
1985,"Eastern Towhee","Pipilo erythrophthalmus",0
1986,"Eastern Towhee","Pipilo erythrophthalmus",0.648
1987,"Eastern Towhee","Pipilo erythrophthalmus",0.5111
1988,"Eastern Towhee","Pipilo erythrophthalmus",0.6554
1989,"Eastern Towhee","Pipilo erythrophthalmus",0.5648
1990,"Eastern Towhee","Pipilo erythrophthalmus",0.6609
1991,"Eastern Towhee","Pipilo erythrophthalmus",1.1041
1992,"Eastern Towhee","Pipilo erythrophthalmus",1.2308
1993,"Eastern Towhee","Pipilo erythrophthalmus",0.6186
1994,"Eastern Towhee","Pipilo erythrophthalmus",0.8919
1995,"Eastern Towhee","Pipilo erythrophthalmus",1.2048
1996,"Eastern Towhee","Pipilo erythrophthalmus",1.3633
1997,"Eastern Towhee","Pipilo erythrophthalmus",1.1972
1998,"Eastern Towhee","Pipilo erythrophthalmus",1.0841
1999,"Eastern Towhee","Pipilo erythrophthalmus",0.8516
2000,"Eastern Towhee","Pipilo erythrophthalmus",1.264
2001,"Eastern Towhee","Pipilo erythrophthalmus",1.3965
2002,"Eastern Towhee","Pipilo erythrophthalmus",1.1797
2003,"Eastern Towhee","Pipilo erythrophthalmus",1.298
2004,"Eastern Towhee","Pipilo erythrophthalmus",1.0229
2005,"Eastern Towhee","Pipilo erythrophthalmus",0.8391
2006,"Eastern Towhee","Pipilo erythrophthalmus",1.3234
2007,"Eastern Towhee","Pipilo erythrophthalmus",1.7505
2008,"Eastern Towhee","Pipilo erythrophthalmus",1.097
2009,"Eastern Towhee","Pipilo erythrophthalmus",1.2669
2010,"Eastern Towhee","Pipilo erythrophthalmus",0.7519
2011,"Eastern Towhee","Pipilo erythrophthalmus",1.4677
2012,"Eastern Towhee","Pipilo erythrophthalmus",1.0929
2013,"Eastern Towhee","Pipilo erythrophthalmus",0.9368
2014,"Eastern Towhee","Pipilo erythrophthalmus",1.7412
2015,"Eastern Towhee","Pipilo erythrophthalmus",0.9186
2016,"Eastern Towhee","Pipilo erythrophthalmus",0.862
2017,"Eastern Towhee","Pipilo erythrophthalmus",1.139
2018,"Eastern Towhee","Pipilo erythrophthalmus",0.8895
2019,"Eastern Towhee","Pipilo erythrophthalmus",1.2744
2020,"Eastern Towhee","Pipilo erythrophthalmus",0.9493
2021,"Eastern Towhee","Pipilo erythrophthalmus",1.0423
2022,"Eastern Towhee","Pipilo erythrophthalmus",1.7374
2023,"Eastern Towhee","Pipilo erythrophthalmus",1.2879
2024,"Eastern Towhee","Pipilo erythrophthalmus",1.0526
1923,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1928,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1929,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1930,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1931,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1932,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1933,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1934,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1935,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1936,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1937,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1938,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1940,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1941,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1943,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1944,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1945,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1946,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1947,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1948,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1950,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1951,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1952,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1953,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1954,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1956,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1957,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1958,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0.7
1959,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",1.5536
1960,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1961,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0.8182
1962,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",1.1321
1963,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",1.7143
1964,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0.9815
1965,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",2.2727
1966,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",1.1475
1967,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",1.5918
1968,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",3.2143
1969,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",1.9718
1970,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",1.5385
1971,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",2.4561
1972,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",1.75
1973,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",1.32
1974,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",1.6418
1975,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0.8898
1976,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",2.2148
1977,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",1.1625
1978,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",1.4944
1979,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",1.3917
1980,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",1.6503
1981,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",1.7192
1982,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",1.4371
1983,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1984,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0.7531
1985,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0.5427
1986,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1987,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1988,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1989,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1990,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1991,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1992,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1993,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1994,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1995,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1996,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1997,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1998,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1999,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
2000,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
2001,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
2002,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
2003,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
2004,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
2005,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
2006,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
2007,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
2008,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
2009,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
2010,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
2011,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
2012,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
2013,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
2014,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
2015,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
2016,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
2017,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
2018,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
2019,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
2020,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
2021,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
2022,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
2023,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
2024,"Eastern Towhee","Pipilo maculatus/erythrophthalmus",0
1923,"Carolina Chickadee","Poecile carolinensis",0
1928,"Carolina Chickadee","Poecile carolinensis",0
1929,"Carolina Chickadee","Poecile carolinensis",0
1930,"Carolina Chickadee","Poecile carolinensis",0
1931,"Carolina Chickadee","Poecile carolinensis",0
1932,"Carolina Chickadee","Poecile carolinensis",0
1933,"Carolina Chickadee","Poecile carolinensis",0
1934,"Carolina Chickadee","Poecile carolinensis",0
1935,"Carolina Chickadee","Poecile carolinensis",0
1936,"Carolina Chickadee","Poecile carolinensis",0
1937,"Carolina Chickadee","Poecile carolinensis",0
1938,"Carolina Chickadee","Poecile carolinensis",0
1940,"Carolina Chickadee","Poecile carolinensis",0
1941,"Carolina Chickadee","Poecile carolinensis",1.4
1943,"Carolina Chickadee","Poecile carolinensis",2.6111
1944,"Carolina Chickadee","Poecile carolinensis",0
1945,"Carolina Chickadee","Poecile carolinensis",1.4211
1946,"Carolina Chickadee","Poecile carolinensis",1.9545
1947,"Carolina Chickadee","Poecile carolinensis",1.0909
1948,"Carolina Chickadee","Poecile carolinensis",1.5484
1950,"Carolina Chickadee","Poecile carolinensis",1.6
