"year","common_name","count"
2000,"White-breasted Nuthatch",3
2000,"American Crow",26
2000,"American Goldfinch",2
2000,"American Robin",4
2000,"Blue Jay",5
2000,"Blue-gray Gnatcatcher",8
2000,"Brown Thrasher",3
2000,"Brown-headed Cowbird",2
2000,"Brown-headed Nuthatch",2
2000,"Carolina Chickadee",10
2000,"Carolina Wren",19
2000,"Chipping Sparrow",12
2000,"Common Grackle",15
2000,"Common Yellowthroat",2
2000,"Downy Woodpecker",4
2000,"Eastern Bluebird",10
2000,"Eastern Meadowlark",2
2000,"Eastern Phoebe",1
2000,"Eastern Towhee",7
2000,"European Starling",7
2000,"Field Sparrow",2
2000,"Fish Crow",2
2000,"House Finch",4
2000,"Killdeer",2
2000,"Mourning Dove",21
2000,"Northern Cardinal",22
2000,"Northern Mockingbird",10
2000,"Pine Warbler",11
2000,"Red-bellied Woodpecker",6
2000,"Red-shouldered Hawk",1
2000,"Red-winged Blackbird",2
2000,"Tufted Titmouse",20
2000,"White-breasted Nuthatch",3
2000,"American Crow",42
2000,"American Goldfinch",14
2000,"American Robin",4
2000,"Blue Jay",8
2000,"Brown-headed Nuthatch",2
2000,"Carolina Chickadee",14
2000,"Carolina Wren",9
2000,"Chipping Sparrow",1
2000,"Common Grackle",1
2000,"Downy Woodpecker",1
2000,"Eastern Bluebird",14
2000,"Eastern Meadowlark",1
2000,"Eastern Phoebe",2
2000,"Eastern Towhee",4
2000,"European Starling",1
2000,"Mourning Dove",26
2000,"Northern Cardinal",47
2000,"Northern Mockingbird",11
2000,"Pine Warbler",11
2000,"Red-bellied Woodpecker",8
2000,"Red-shouldered Hawk",2
2000,"Red-winged Blackbird",3
2000,"Tufted Titmouse",8
2000,"White-breasted Nuthatch",7
2000,"American Crow",10
2000,"American Robin",21
2000,"Blue Jay",2
2000,"Blue-gray Gnatcatcher",2
2000,"Brown Thrasher",4
2000,"Brown-headed Cowbird",6
2000,"Carolina Chickadee",3
2000,"Carolina Wren",29
2000,"Chipping Sparrow",4
2000,"Common Grackle",11
2000,"Common Yellowthroat",1
2000,"Eastern Bluebird",11
2000,"Eastern Meadowlark",1
2000,"Eastern Towhee",9
2000,"European Starling",10
2000,"Fish Crow",4
2000,"Gray Catbird",5
2000,"House Finch",6
2000,"Mourning Dove",14
2000,"Northern Cardinal",40
2000,"Northern Mockingbird",6
2000,"Pine Warbler",7
2000,"Red-bellied Woodpecker",6
2000,"Song Sparrow",1
2000,"Tufted Titmouse",18
2000,"White-breasted Nuthatch",3
2001,"American Crow",21
2001,"American Goldfinch",4
2001,"Blue Jay",11
2001,"Blue-gray Gnatcatcher",15
2001,"Brown Thrasher",2
2001,"Brown-headed Cowbird",4
2001,"Carolina Chickadee",15
2001,"Carolina Wren",12
2001,"Chipping Sparrow",6
2001,"Common Grackle",4
2001,"Downy Woodpecker",7
2001,"Eastern Bluebird",19
2001,"Eastern Meadowlark",2
2001,"Eastern Phoebe",1
2001,"Eastern Towhee",9
2001,"European Starling",1
2001,"Fish Crow",3
2001,"House Sparrow",1
2001,"Mourning Dove",18
2001,"Northern Cardinal",39
2001,"Northern Mockingbird",3
2001,"Pine Warbler",22
2001,"Red-bellied Woodpecker",9
2001,"Tufted Titmouse",15
2001,"Turkey Vulture",1
2001,"White-breasted Nuthatch",1
2001,"American Crow",49
2001,"American Goldfinch",15
2001,"American Robin",4
2001,"Blue Jay",4
2001,"Blue-gray Gnatcatcher",15
2001,"Brown Thrasher",3
2001,"Brown-headed Cowbird",12
2001,"Brown-headed Nuthatch",2
2001,"Carolina Chickadee",13
2001,"Carolina Wren",12
2001,"Chipping Sparrow",9
2001,"Common Grackle",7
2001,"Common Yellowthroat",1
2001,"Downy Woodpecker",5
2001,"Eastern Bluebird",4
2001,"Eastern Meadowlark",2
2001,"Eastern Towhee",11
2001,"European Starling",23
2001,"Field Sparrow",1
2001,"Great Blue Heron",1
2001,"Mourning Dove",17
2001,"Northern Cardinal",20
2001,"Northern Mockingbird",7
2001,"Pileated Woodpecker",1
2001,"Pine Warbler",13
2001,"Red-bellied Woodpecker",7
2001,"Tufted Titmouse",13
2001,"American Crow",12
2001,"American Goldfinch",1
2001,"American Robin",3
2001,"Blue Jay",2
2001,"Blue-gray Gnatcatcher",1
2001,"Brown Thrasher",1
2001,"Brown-headed Cowbird",1
2001,"Brown-headed Nuthatch",2
2001,"Carolina Chickadee",7
2001,"Carolina Wren",10
2001,"Chipping Sparrow",8
2001,"Common Grackle",15
2001,"Common Yellowthroat",2
2001,"Eastern Bluebird",8
2001,"Eastern Meadowlark",1
2001,"Eastern Phoebe",1
2001,"Eastern Towhee",3
2001,"European Starling",4
2001,"Field Sparrow",1
2001,"Gray Catbird",2
2001,"Killdeer",3
2001,"Mourning Dove",7
2001,"Northern Bobwhite",5
2001,"Northern Cardinal",11
2001,"Northern Mockingbird",5
2001,"Pine Warbler",16
2001,"Red-bellied Woodpecker",2
2001,"Red-shouldered Hawk",1
2001,"Tufted Titmouse",21
2001,"American Crow",33
2001,"American Goldfinch",2
2001,"American Robin",1
2001,"Blue Jay",5
2001,"Blue-gray Gnatcatcher",9
2001,"Brown-headed Cowbird",3
2001,"Carolina Chickadee",9
2001,"Carolina Wren",16
2001,"Chipping Sparrow",13
2001,"Common Yellowthroat",4
2001,"Downy Woodpecker",5
2001,"Eastern Bluebird",10
2001,"Eastern Towhee",3
2001,"European Starling",4
2001,"Field Sparrow",3
2001,"Fish Crow",1
2001,"Killdeer",3
2001,"Mourning Dove",11
2001,"Northern Bobwhite",10
2001,"Northern Cardinal",11
2001,"Northern Mockingbird",5
2001,"Pine Warbler",2
2001,"Red-bellied Woodpecker",4
2001,"Red-winged Blackbird",3
2001,"Tufted Titmouse",7
2001,"White-breasted Nuthatch",1
2001,"American Crow",31
2001,"American Goldfinch",1
2001,"American Robin",2
2001,"Blue Jay",6
2001,"Blue-gray Gnatcatcher",3
2001,"Brown-headed Cowbird",4
2001,"Carolina Chickadee",2
2001,"Carolina Wren",16
2001,"Chipping Sparrow",12
2001,"Common Yellowthroat",3
2001,"Downy Woodpecker",3
2001,"Eastern Bluebird",3
2001,"Eastern Meadowlark",11
2001,"Eastern Phoebe",3
2001,"Eastern Towhee",4
2001,"Field Sparrow",1
2001,"House Finch",1
2001,"Mourning Dove",15
2001,"Northern Bobwhite",3
2001,"Northern Cardinal",23
2001,"Northern Mockingbird",8
2001,"Pine Warbler",1
2001,"Red-bellied Woodpecker",7
2001,"Red-winged Blackbird",8
2001,"Tufted Titmouse",17
2001,"White-breasted Nuthatch",1
2001,"American Crow",36
2001,"American Goldfinch",9
2001,"American Robin",2
2001,"Blue Jay",9
2001,"Brown Thrasher",2
2001,"Brown-headed Cowbird",1
2001,"Canada Goose",21
2001,"Carolina Chickadee",9
2001,"Carolina Wren",12
2001,"Chipping Sparrow",15
2001,"Common Grackle",30
2001,"Common Yellowthroat",1
2001,"Downy Woodpecker",5
2001,"Eastern Bluebird",20
2001,"Eastern Meadowlark",21
2001,"Eastern Phoebe",1
2001,"Eastern Towhee",2
2001,"European Starling",25
2001,"House Finch",1
2001,"House Sparrow",10
2001,"Killdeer",1
2001,"Mourning Dove",16
2001,"Northern Cardinal",15
2001,"Northern Mockingbird",24
2001,"Red-bellied Woodpecker",6
2001,"Red-winged Blackbird",7
2001,"Tufted Titmouse",8
2001,"Turkey Vulture",13
2001,"American Crow",22
2001,"American Goldfinch",1
2001,"Blue Jay",4
2001,"Blue-gray Gnatcatcher",10
2001,"Brown Thrasher",1
2001,"Brown-headed Cowbird",10
2001,"Canada Goose",1
2001,"Carolina Chickadee",3
2001,"Carolina Wren",16
2001,"Chipping Sparrow",6
2001,"Common Grackle",15
2001,"Common Yellowthroat",2
2001,"Downy Woodpecker",3
2001,"Eastern Bluebird",3
2001,"Eastern Meadowlark",2
2001,"Eastern Phoebe",2
2001,"Eastern Towhee",2
2001,"House Finch",1
2001,"House Sparrow",1
2001,"Mourning Dove",18
2001,"Northern Bobwhite",4
2001,"Northern Cardinal",32
2001,"Northern Mockingbird",5
2001,"Pileated Woodpecker",2
2001,"Pine Warbler",6
2001,"Red-bellied Woodpecker",9
2001,"Red-shouldered Hawk",1
2001,"Tufted Titmouse",7
2001,"White-breasted Nuthatch",1
2001,"American Crow",54
2001,"American Goldfinch",17
2001,"American Robin",6
2001,"Blue Jay",6
2001,"Blue-gray Gnatcatcher",16
2001,"Brown Thrasher",1
2001,"Brown-headed Cowbird",1
2001,"Brown-headed Nuthatch",6
2001,"Canada Goose",2
2001,"Chipping Sparrow",41
2001,"Common Grackle",6
2001,"Common Yellowthroat",4
2001,"Eastern Bluebird",23
2001,"Eastern Meadowlark",10
2001,"Eastern Phoebe",3
2001,"Eastern Towhee",1
2001,"European Starling",2
2001,"Fish Crow",1
2001,"Gray Catbird",1
2001,"House Finch",3
2001,"Killdeer",4
2001,"Mourning Dove",14
2001,"Northern Bobwhite",4
2001,"Northern Cardinal",19
2001,"Northern Mockingbird",6
2001,"Pine Warbler",5
2001,"Red-bellied Woodpecker",13
2001,"Tufted Titmouse",16
2001,"White-breasted Nuthatch",2
2001,"American Crow",41
2001,"American Goldfinch",12
2001,"American Robin",9
2001,"Blue Jay",6
2001,"Blue-gray Gnatcatcher",27
2001,"Brown Thrasher",3
2001,"Brown-headed Cowbird",2
2001,"Brown-headed Nuthatch",2
2001,"Carolina Chickadee",24
2001,"Carolina Wren",42
2001,"Chipping Sparrow",11
2001,"Common Grackle",7
2001,"Common Yellowthroat",3
2001,"Downy Woodpecker",7
2001,"Eastern Bluebird",15
2001,"Eastern Phoebe",2
2001,"Eastern Towhee",5
2001,"European Starling",2
2001,"Field Sparrow",3
2001,"Fish Crow",1
2001,"House Finch",3
2001,"Mourning Dove",15
2001,"Northern Bobwhite",2
2001,"Northern Cardinal",58
2001,"Northern Mockingbird",5
2001,"Pileated Woodpecker",1
2001,"Pine Warbler",33
2001,"Red-bellied Woodpecker",6
2001,"Red-shouldered Hawk",1
2001,"Red-winged Blackbird",1
2001,"Song Sparrow",1
2001,"Tufted Titmouse",20
2001,"American Crow",22
2001,"American Goldfinch",4
2001,"American Robin",4
2001,"Blue Jay",9
2001,"Blue-gray Gnatcatcher",5
2001,"Brown Thrasher",1
2001,"Brown-headed Cowbird",3
2001,"Carolina Chickadee",6
2001,"Carolina Wren",17
2001,"Chipping Sparrow",11
2001,"Common Grackle",16
2001,"Common Yellowthroat",2
2001,"Eastern Bluebird",8
2001,"Eastern Meadowlark",1
2001,"Eastern Phoebe",4
2001,"Eastern Towhee",5
2001,"European Starling",6
2001,"House Finch",9
2001,"House Sparrow",4
2001,"Killdeer",1
2001,"Mourning Dove",10
2001,"Northern Cardinal",19
2001,"Northern Mockingbird",7
2001,"Pine Warbler",4
2001,"Red-bellied Woodpecker",1
2001,"Red-shouldered Hawk",1
2001,"Red-winged Blackbird",4
2001,"Tufted Titmouse",8
2001,"American Crow",37
2001,"Blue Jay",5
2001,"Blue-gray Gnatcatcher",4
2001,"Carolina Chickadee",6
2001,"Carolina Wren",15
2001,"Chipping Sparrow",7
2001,"Common Grackle",2
2001,"Common Yellowthroat",1
2001,"Downy Woodpecker",4
2001,"Eastern Bluebird",5
2001,"Eastern Meadowlark",1
2001,"Eastern Phoebe",2
2001,"Eastern Towhee",5
2001,"Field Sparrow",1
2001,"Gray Catbird",1
2001,"Mourning Dove",12
2001,"Northern Bobwhite",2
2001,"Northern Cardinal",22
2001,"Pine Warbler",2
2001,"Red-bellied Woodpecker",4
2001,"Tufted Titmouse",5
2001,"American Crow",22
2001,"American Goldfinch",7
2001,"American Robin",14
2001,"Blue Jay",2
2001,"Blue-gray Gnatcatcher",6
2001,"Brown-headed Cowbird",8
2001,"Carolina Chickadee",3
2001,"Carolina Wren",8
2001,"Chipping Sparrow",9
2001,"Common Grackle",6
2001,"Common Yellowthroat",1
2001,"Eastern Bluebird",7
2001,"Eastern Meadowlark",13
2001,"Eastern Phoebe",1
2001,"Eastern Towhee",3
2001,"Field Sparrow",1
2001,"Mourning Dove",16
2001,"Northern Bobwhite",4
2001,"Northern Cardinal",9
2001,"Northern Mockingbird",11
2001,"Pine Warbler",3
2001,"Red-bellied Woodpecker",9
2001,"Red-winged Blackbird",3
2001,"Tufted Titmouse",7
2001,"White-breasted Nuthatch",2
2001,"American Crow",30
2001,"American Goldfinch",2
2001,"American Robin",18
2001,"Blue Jay",10
2001,"Brown Thrasher",1
2001,"Carolina Chickadee",4
2001,"Carolina Wren",12
2001,"Chipping Sparrow",2
2001,"Downy Woodpecker",1
2001,"Eastern Bluebird",9
2001,"Eastern Meadowlark",7
2001,"Eastern Towhee",10
2001,"European Starling",20
2001,"Gray Catbird",2
2001,"House Finch",5
2001,"House Sparrow",11
2001,"Mourning Dove",12
2001,"Northern Cardinal",34
2001,"Northern Mockingbird",12
2001,"Pine Warbler",3
2001,"Song Sparrow",2
2001,"Tufted Titmouse",5
2001,"American Crow",26
2001,"American Goldfinch",2
2001,"American Robin",5
2001,"Blue Jay",3
2001,"Blue-gray Gnatcatcher",11
2001,"Brown Thrasher",1
2001,"Brown-headed Cowbird",2
2001,"Canada Goose",2
2001,"Carolina Chickadee",4
2001,"Carolina Wren",19
2001,"Chipping Sparrow",9
2001,"Common Grackle",10
2001,"Common Yellowthroat",1
2001,"Downy Woodpecker",1
2001,"Eastern Bluebird",7
2001,"Eastern Phoebe",2
2001,"Eastern Towhee",8
2001,"European Starling",16
2001,"Field Sparrow",2
2001,"House Finch",6
2001,"House Sparrow",3
2001,"Mourning Dove",49
2001,"Northern Cardinal",10
2001,"Northern Mockingbird",3
2001,"Pileated Woodpecker",1
2001,"Pine Warbler",12
2001,"Red-bellied Woodpecker",3
2001,"Red-winged Blackbird",1
2001,"Tufted Titmouse",18
2001,"American Crow",35
2001,"American Goldfinch",6
2001,"American Robin",2
2001,"Blue Jay",5
2001,"Blue-gray Gnatcatcher",3
2001,"Brown Thrasher",3
2001,"Brown-headed Cowbird",6
2001,"Canada Goose",27
2001,"Carolina Chickadee",4
2001,"Carolina Wren",4
2001,"Chipping Sparrow",2
2001,"Common Grackle",11
2001,"Common Yellowthroat",2
2001,"Eastern Bluebird",17
2001,"Eastern Meadowlark",5
2001,"Eastern Towhee",2
2001,"European Starling",12
2001,"Field Sparrow",3
2001,"Mourning Dove",20
2001,"Northern Cardinal",7
2001,"Northern Mockingbird",5
2001,"Pine Warbler",4
2001,"Red-bellied Woodpecker",6
2001,"Tufted Titmouse",10
2001,"Turkey Vulture",1
2001,"White-breasted Nuthatch",1
2001,"American Crow",25
2001,"American Goldfinch",3
2001,"American Robin",2
2001,"Blue Jay",6
2001,"Canada Goose",22
2001,"Carolina Wren",4
2001,"Chipping Sparrow",4
2001,"Common Grackle",3
2001,"Eastern Bluebird",3
2001,"Eastern Meadowlark",3
2001,"Eastern Phoebe",1
2001,"Eastern Towhee",1
2001,"European Starling",8
2001,"Field Sparrow",2
2001,"Mourning Dove",17
2001,"Northern Bobwhite",1
2001,"Northern Cardinal",32
2001,"Northern Mockingbird",6
2001,"Red-bellied Woodpecker",2
2001,"Red-winged Blackbird",1
2001,"Tufted Titmouse",8
2001,"American Crow",18
2001,"American Goldfinch",7
2001,"American Robin",21
2001,"Blue Jay",2
2001,"Blue-gray Gnatcatcher",4
2001,"Brown Thrasher",1
2001,"Brown-headed Cowbird",5
2001,"Canada Goose",1
2001,"Carolina Chickadee",3
2001,"Carolina Wren",13
2001,"Chipping Sparrow",9
2001,"Common Grackle",11
2001,"Common Yellowthroat",2
2001,"Eastern Bluebird",14
2001,"Eastern Meadowlark",4
2001,"Eastern Towhee",7
2001,"European Starling",22
2001,"Field Sparrow",5
2001,"House Finch",4
2001,"House Sparrow",2
2001,"Killdeer",1
2001,"Mourning Dove",14
2001,"Northern Bobwhite",2
2001,"Northern Cardinal",18
2001,"Northern Mockingbird",10
2001,"Pine Warbler",5
2001,"Red-bellied Woodpecker",4
2001,"Red-winged Blackbird",2
2001,"Tufted Titmouse",9
2001,"Turkey Vulture",2
2001,"American Crow",30
2001,"American Goldfinch",4
2001,"American Robin",3
2001,"Blue Jay",3
2001,"Blue-gray Gnatcatcher",4
2001,"Brown Thrasher",2
2001,"Brown-headed Nuthatch",4
2001,"Canada Goose",25
2001,"Carolina Chickadee",10
2001,"Carolina Wren",12
2001,"Chipping Sparrow",2
2001,"Common Grackle",6
2001,"Common Yellowthroat",2
2001,"Downy Woodpecker",2
2001,"Eastern Phoebe",1
2001,"Eastern Towhee",5
2001,"European Starling",6
2001,"Field Sparrow",2
2001,"Gray Catbird",2
2001,"House Finch",4
2001,"Killdeer",1
2001,"Mourning Dove",4
2001,"Northern Bobwhite",2
2001,"Northern Cardinal",33
2001,"Northern Mockingbird",6
2001,"Pine Warbler",4
2001,"Red-bellied Woodpecker",4
2001,"Tufted Titmouse",14
2001,"White-breasted Nuthatch",1
2001,"American Crow",42
2001,"American Goldfinch",8
2001,"American Robin",3
2001,"Blue Jay",5
2001,"Blue-gray Gnatcatcher",8
2001,"Brown Thrasher",2
2001,"Brown-headed Cowbird",7
2001,"Canada Goose",52
2001,"Carolina Chickadee",2
2001,"Carolina Wren",11
2001,"Chipping Sparrow",13
2001,"Common Grackle",13
2001,"Common Yellowthroat",5
2001,"Eastern Bluebird",10
2001,"Eastern Meadowlark",3
2001,"Eastern Phoebe",4
2001,"Eastern Towhee",6
2001,"European Starling",18
2001,"Field Sparrow",2
2001,"Fish Crow",1
2001,"House Finch",2
2001,"House Sparrow",2
2001,"Killdeer",1
2001,"Mourning Dove",34
2001,"Northern Cardinal",26
2001,"Northern Mockingbird",12
2001,"Pine Warbler",10
2001,"Red-bellied Woodpecker",8
2001,"Red-shouldered Hawk",1
2001,"Red-winged Blackbird",5
2001,"Tufted Titmouse",13
2001,"American Crow",29
2001,"American Goldfinch",14
2001,"Blue Jay",3
2001,"Blue-gray Gnatcatcher",10
2001,"Brown Thrasher",1
2001,"Brown-headed Cowbird",2
2001,"Brown-headed Nuthatch",6
2001,"Carolina Chickadee",14
2001,"Carolina Wren",4
2001,"Chipping Sparrow",16
2001,"Common Yellowthroat",2
2001,"Downy Woodpecker",1
2001,"Eastern Bluebird",12
2001,"Eastern Phoebe",1
2001,"Eastern Towhee",6
2001,"European Starling",2
2001,"Fish Crow",2
2001,"Gray Catbird",3
2001,"Mourning Dove",12
2001,"Northern Cardinal",46
2001,"Northern Mockingbird",5
2001,"Pine Warbler",10
2001,"Red-bellied Woodpecker",2
2001,"Tufted Titmouse",20
2001,"White-breasted Nuthatch",2
2001,"American Crow",25
2001,"American Goldfinch",3
2001,"American Robin",5
2001,"Blue Jay",10
2001,"Blue-gray Gnatcatcher",4
2001,"Brown Thrasher",1
2001,"Carolina Chickadee",7
2001,"Carolina Wren",11
2001,"Chipping Sparrow",8
2001,"Common Grackle",13
2001,"Common Yellowthroat",5
2001,"Eastern Bluebird",4
2001,"Eastern Meadowlark",6
2001,"Eastern Towhee",5
2001,"European Starling",2
2001,"Field Sparrow",1
2001,"House Finch",1
2001,"House Sparrow",1
2001,"Killdeer",1
2001,"Mourning Dove",10
2001,"Northern Bobwhite",2
2001,"Northern Cardinal",17
2001,"Northern Mockingbird",7
2001,"Pine Warbler",10
2001,"Red-bellied Woodpecker",4
2001,"Red-winged Blackbird",2
2001,"Tufted Titmouse",14
2001,"American Crow",28
2001,"American Goldfinch",6
2001,"American Robin",5
2001,"Blue Jay",2
2001,"Blue-gray Gnatcatcher",1
2001,"Brown Thrasher",2
2001,"Canada Goose",1
2001,"Carolina Wren",9
2001,"Chipping Sparrow",8
2001,"Common Grackle",1
2001,"Common Yellowthroat",1
2001,"Downy Woodpecker",1
2001,"Eastern Bluebird",3
2001,"Eastern Meadowlark",5
2001,"Eastern Towhee",1
2001,"European Starling",7
2001,"Field Sparrow",1
2001,"Gray Catbird",1
2001,"House Finch",2
2001,"House Sparrow",2
2001,"Mourning Dove",14
2001,"Northern Bobwhite",1
2001,"Northern Cardinal",18
2001,"Northern Mockingbird",3
2001,"Pine Warbler",2
2001,"Red-bellied Woodpecker",4
2001,"Tufted Titmouse",18
2001,"White-breasted Nuthatch",2
2001,"American Crow",9
2001,"American Goldfinch",10
2001,"American Robin",5
2001,"Blue Jay",10
2001,"Blue-gray Gnatcatcher",5
2001,"Brown Thrasher",1
2001,"Brown-headed Cowbird",3
2001,"Brown-headed Nuthatch",5
2001,"Carolina Chickadee",8
2001,"Carolina Wren",9
2001,"Chipping Sparrow",6
2001,"Common Grackle",12
2001,"Downy Woodpecker",6
2001,"Eastern Bluebird",8
2001,"Eastern Meadowlark",5
2001,"Eastern Phoebe",3
2001,"Eastern Towhee",5
2001,"European Starling",2
2001,"Great Blue Heron",1
2001,"House Finch",4
2001,"Mourning Dove",14
2001,"Northern Cardinal",21
2001,"Northern Mockingbird",9
2001,"Pileated Woodpecker",3
2001,"Pine Warbler",7
2001,"Red-bellied Woodpecker",9
2001,"Red-shouldered Hawk",2
2001,"Tufted Titmouse",11
2001,"Turkey Vulture",1
2001,"White-breasted Nuthatch",4
2001,"American Crow",29
2001,"American Goldfinch",5
2001,"American Robin",4
2001,"Blue Jay",4
2001,"Blue-gray Gnatcatcher",7
2001,"Brown Thrasher",2
2001,"Brown-headed Cowbird",4
2001,"Canada Goose",64
2001,"Carolina Chickadee",7
2001,"Carolina Wren",24
2001,"Chipping Sparrow",11
2001,"Common Grackle",7
2001,"Common Yellowthroat",1
2001,"Downy Woodpecker",3
2001,"Eastern Bluebird",15
2001,"Eastern Meadowlark",2
2001,"Eastern Phoebe",1
2001,"Eastern Towhee",6
2001,"European Starling",1
2001,"Fish Crow",4
2001,"Great Blue Heron",1
2001,"House Finch",10
2001,"Killdeer",1
2001,"Mourning Dove",26
2001,"Northern Cardinal",30
2001,"Northern Mockingbird",10
2001,"Pine Warbler",15
2001,"Red-bellied Woodpecker",9
2001,"Red-shouldered Hawk",1
2001,"Red-winged Blackbird",1
2001,"Tufted Titmouse",18
2001,"White-breasted Nuthatch",2
2001,"American Crow",31
2001,"American Goldfinch",12
2001,"Blue Jay",9
2001,"Blue-gray Gnatcatcher",4
2001,"Brown-headed Nuthatch",4
2001,"Carolina Chickadee",11
2001,"Carolina Wren",16
2001,"Chipping Sparrow",2
2001,"Downy Woodpecker",1
2001,"Eastern Bluebird",8
2001,"Eastern Meadowlark",1
2001,"Eastern Phoebe",1
2001,"Eastern Towhee",7
2001,"European Starling",4
2001,"Mourning Dove",12
2001,"Northern Cardinal",29
2001,"Northern Mockingbird",11
2001,"Pine Warbler",4
2001,"Red-bellied Woodpecker",3
2001,"Red-shouldered Hawk",2
2001,"Tufted Titmouse",14
2001,"White-breasted Nuthatch",4
2001,"American Crow",30
2001,"American Goldfinch",3
2001,"American Robin",18
2001,"Blue Jay",2
2001,"Brown Thrasher",1
2001,"Brown-headed Cowbird",1
2001,"Brown-headed Nuthatch",3
2001,"Carolina Chickadee",7
2001,"Carolina Wren",30
2001,"Chipping Sparrow",9
2001,"Common Grackle",15
2001,"Downy Woodpecker",2
2001,"Eastern Bluebird",7
2001,"Eastern Meadowlark",2
2001,"Eastern Phoebe",1
2001,"Eastern Towhee",10
2001,"European Starling",25
2001,"Gray Catbird",6
2001,"House Finch",3
2001,"Mourning Dove",4
2001,"Northern Cardinal",32
2001,"Northern Mockingbird",10
2001,"Pine Warbler",6
2001,"Red-bellied Woodpecker",5
2001,"Tufted Titmouse",16
2001,"White-breasted Nuthatch",2
2002,"American Crow",44
2002,"American Goldfinch",34
2002,"American Robin",1
2002,"Blue Jay",10
2002,"Blue-gray Gnatcatcher",5
2002,"Brown Thrasher",5
2002,"Brown-headed Cowbird",1
2002,"Carolina Chickadee",12
2002,"Carolina Wren",4
2002,"Chipping Sparrow",5
2002,"Downy Woodpecker",4
2002,"Eastern Bluebird",4
2002,"Eastern Phoebe",3
2002,"Eastern Towhee",12
