"","Pine.Warbler","Acadian.Flycatcher","Yellow.throated.Vireo","Ovenbird","Barn.Swallow","Eastern.Bluebird","Tufted.Titmouse","American.Crow","Blue.Jay","Hooded.Warbler","White.breasted.Nuthatch","Mourning.Dove","Northern.Cardinal","Brown.headed.Cowbird","Chimney.Swift","Carolina.Chickadee","Wood.Thrush","Red.winged.Blackbird","Eastern.Meadowlark","Field.Sparrow","Common.Grackle","Yellow.breasted.Chat","Black.and.white.Warbler","Gray.Catbird","Great.Crested.Flycatcher","Rock.Pigeon","Blue.gray.Gnatcatcher","White.eyed.Vireo","Carolina.Wren","Indigo.Bunting","Yellow.rumped.Warbler","Northern.Flicker","Ruby.thr.Hummingbird","Brown.Thrasher","Red.eyed.Vireo","American.Robin","Eastern.Towhee","Orchard.Oriole","Prothonotary.Warbler","American.Redstart","N..Rough.winged.Swallow","Chipping.Sparrow","White.throated.Sparrow","Bobolink","count","American.Goldfinch","Cliff.Swallow","House.Finch","Blue.Grosbeak","Yellow.throated.Warbler","Eastern.Wood.Pewee","Ruby.throated.Hummingbird","Purple.Martin","Eastern.Kingbird","Northern.Parula","Summer.Tanager","Northern..Yellow.shafted..Flicker","Red.bellied.Woodpecker","Black.thr.Blue.Warbler","Eastern.Whip.poor.will","Brown.headed.Nuthatch","Spotted.Sandpiper","Common.Yellowthroat","Cedar.Waxwing","European.Starling","Fish.Crow","Scarlet.Tanager","Tree.Swallow","House.Sparrow","Northern.Mockingbird","Downy.Woodpecker","Prairie.Warbler","Black.throated.Blue.Warbler","Yellow.billed.Cuckoo","Yellow.rumped..Myrtle..Warbler","Eastern.Phoebe","Red.headed.Woodpecker","Northern.Bobwhite","Ring.billed.Gull"
"Black.thr.Blue.Warbler",-0.00111769477818861,-0.00116458392516657,-0.00100300508184713,-0.00116685528125942,-0.00134781896364602,-0.000824817176805391,-0.00100407480471051,-0.000909422440067149,-0.000936515773433111,-0.000895635125708631,-0.000833154319631144,-0.00085069373449783,-0.00084348725537689,-0.000785557414550187,-0.000778009930265387,-0.000818128444062953,-0.000626416535821991,-0.000778631125058188,-0.000676212603474708,-0.000651565186078974,-0.00070288707638701,-0.000630304081843555,-0.00129680421527545,-0.000977467423135241,-0.00106254126489743,0.00160256780586669,-0.00115745440626054,-0.0010881495216456,-0.0010505999457774,-0.000589655548278017,0.00124019005691639,0.0146669140340037,0.016064081018002,-0.000857582793076942,-0.000895593895040855,-0.000839623452771686,-0.000902104229433513,-0.00117447407345292,-0.00135025817290183,-0.000941058722122185,-0.00143911458446428,-0.000824913906911659,-0.00141519129001695,-0.00108126193534388,-0.0235500080672823,-0.000965546610756089,-0.00123485281621515,-0.00107480932068378,-0.00092747560734646,-0.000972930497914866,-0.00103550090262885,0.0030703686302933,-0.00104281341423455,-0.000884102439645641,-0.00114129860523051,-0.000911704888566036,-0.000728609631366867,-0.00105915277423443,1,0.029117434135387,-0.00105782377975872,-0.000815731153321663,-0.000986685609791531,-0.00144176891125531,-0.000912180441678507,-0.00114924172023146,-0.000947677985563455,-0.000994024154407595,-0.000998284616782553,-0.000890644246074497,-0.000964826602967208,-0.000948851481720164,-0.0014904632854067,-0.00126259527101298,-0.00157140198457669,0.0026586269283827,-0.00170995949046915,-0.000934871910208288,-0.00130367374833046
"Eastern.Whip.poor.will",0.0066114779717717,0.00642622900987001,-0.049993049590483,-0.00102948120644977,-0.00118914000309661,-0.000727711307405201,-0.000885864903661054,-0.000802355978336828,-0.000826259608863033,-0.000790191846891439,-0.00822914162610522,-0.000750541413469006,-0.000744183354385746,-0.000693073603775197,0.00118862618694639,-0.000721810040329697,-0.000552668408324031,-0.000686962747547452,-0.000596601976288153,0.0028641762339659,-0.00062013605887433,-0.0005560982728777,0.00038443949613885,-0.00086239001373728,-0.000937448097341464,-0.00500426159509901,-0.00102118709809625,-0.000960041489577256,-0.000926912631794278,-0.000520235298224829,-0.00115191734407721,-0.000850554353903931,-0.00370579224876716,-0.000756619421985552,-0.000790155470317104,-0.000740774437932151,-0.000795899341911898,0.000415604121569556,0.00193785156933358,-0.000830267715414164,-0.00126968737462875,-0.000727796649459447,0.000389202385276075,-0.000755077853143354,-0.0161484729727095,-0.000851872640668864,-0.00108947337981225,-0.000948271832790843,-0.0018856497814484,-0.000858387221510577,-0.00348922898563736,-0.000572744992184563,-0.000920042809961476,-0.000780016905960303,-0.00100693332232591,-0.000804369713778117,0.00115888971160822,-0.000934458534272079,0.029117434135387,1,-0.000933286002546943,-0.000392090366976986,-0.00087052294167832,-0.000866967294845937,-0.000804789279940265,-0.00101394129301929,0.00675982017706897,-0.000876997518162965,-0.000880756395562987,-0.000785788544382919,-0.000851237399521861,-0.000837143032072131,-0.00100535159883623,-0.00111394971059096,-0.00282169426603596,-0.000904906736717394,0.0173911761719841,-0.000824809277941099,-0.0011501920116431
"Brown.headed.Nuthatch",-0.000867745039781196,-0.00474974102657788,0.0159078306334218,0.00175459903224323,-0.00104640662464366,-0.000640363566034496,-0.000779533865917153,-0.000706048580375913,-0.000727083039960229,-0.00405684437205261,-0.000646836276182479,-0.000660453357113958,-0.000654858460695349,-0.000609883452299671,-0.0052375163371652,-0.00063517063253158,-0.000486331199182383,-0.000604506086789894,-0.000524991387589392,-0.000505855864541322,-0.000814559838839513,-0.000489349374486619,-0.0108762001161186,-0.000758876684874366,0.00415828171616054,-0.000215552859655525,-0.000898613234493835,-0.000844806979843057,-0.000815654604041421,-0.000457791059941117,-0.000664594784080209,-0.00074846166828729,-0.00069673591348175,-0.000665801817648238,-0.00069531250860753,-0.00065185871907492,-0.000700366938928617,-0.0336670751912976,-0.00104830035428657,-0.000730610050435642,0.00727189891841689,-0.000640438664417094,-0.00141024840623367,-0.000664445284486166,-0.0103483613421955,-0.000749621720089703,-0.000958703061909969,-0.000834450043906945,-0.00723758452879555,-0.000258267752196781,0.00984498226415518,-0.000706643595759435,-0.000809609372145238,-0.000686390883836867,-0.000886070350263914,-0.00215453514612897,-0.000565670884299844,-0.000822294766109136,-0.00105782377975872,-0.000933286002546943,1,0.0117990519221635,-0.000766033411292856,-0.00111934657445534,-0.000708189810937913,0.00105922057931764,-0.000735749050036178,-0.000771730839440446,-0.0007750385359292,-0.00069146974811254,-0.000749062727420741,-0.000736660117609088,0.00473353972656533,-0.00619804216642764,-0.00121998984358544,-0.000796290093277652,-0.0278745579633611,-0.000725806793361441,-0.00101213359020941
"Spotted.Sandpiper",0.000118881415489746,-0.00129530857694654,0.00350385096914561,-0.00129783489296752,-0.00149911176520108,-0.000917402980103643,-0.00111678229308491,-0.00101150519188018,-0.00104163975438687,-0.000996170250227987,0.00310975575423385,-0.000946184183756314,-0.000938168776697041,-0.00159388136159841,-0.000865341615872095,-0.000909963436500775,0.0146096680555416,-0.000866032539836854,-0.000752117529867807,0.0061127115103564,-0.000781786214796533,-0.000701055772497894,0.000399974025058722,-0.00108718823050185,-0.00118181161875852,-0.00132682241088278,-0.00128737876889278,-0.00121029440466122,-0.00116852988547839,-0.000655844437333616,-0.00095211730931546,-0.00107226738278078,-0.00099816360154836,-0.000953846539789055,-0.000996124391413893,-0.000933871261897369,-0.00100336551143589,-0.00130630889527942,0.0962314555573654,-0.0199147609299176,-0.00160065532778016,-0.000917510568173094,-0.000578808430457377,-0.00140847480657223,-0.0243346701053277,-0.0010739293058466,-0.00137346515742183,-0.00119545676492547,-0.00103158482883272,-0.00108214203501179,-0.00115173597335969,-0.0667293569621586,-0.00115986931505986,-0.00098334301910293,-0.00126940947772438,-0.00101404384543131,-0.000810396128917924,-0.00117804276970918,-0.000815731153321663,-0.000392090366976986,0.0117990519221635,1,0.000339576669202421,0.00406059276059367,-0.00101457277942406,-0.00127824420810852,-0.00105405492584681,-0.00110560345636904,-0.00111034215603417,-0.000990619143900025,-0.0010731284771176,-0.00105536014705377,-0.00165776792508562,-0.00140432170530015,-0.00174779200061642,0.000969119384427066,-0.00155744639867897,-0.00103981136736536,-0.00253708744626914
"Common.Yellowthroat",-0.00078003478319524,-0.00566370790920997,-0.000726335916334004,-0.000844989636923979,-0.000976036253185704,-0.000597299406319846,-0.000727110566583005,-0.000658567133203791,-0.000678187034910171,-0.000648582914988497,-0.000603336829642636,-0.000616038168050248,-0.000610819525881152,-0.000568869066425332,-0.000563403482040088,-0.000592455695242335,-0.000453625646357848,-0.00056385332631002,-0.000489685954608592,-0.00804574891191614,-0.000509002534430648,-0.000456440850740188,-0.000939093425403039,-0.000707842571607299,0.00021918522746381,-0.000863862724996439,-0.000838181901569098,-0.0254122305721459,-0.000760802201432182,-0.000434944425204358,-0.000619901085929276,-0.000698127960167288,-0.000649880738939331,-0.0072426176140556,-0.000648553057397963,-0.000608021515525752,-0.000451542023638695,-0.000850506859627375,-0.000977802630367792,-0.000681476855528736,-0.00104214886777203,-0.000597369454369898,-0.000936338380228857,-0.000619761640115061,-0.00244747484065758,-0.000699209999011781,-0.000872218192545323,-0.00399264265125619,-0.000671640510433801,-0.000704557112942045,-0.000749868082014583,-0.000659122134072252,-0.000755163508642103,0.00366985985171188,-0.000826482520621222,-0.000660219990554161,-0.000527629773594023,-0.00198015438271407,-0.000986685609791531,-0.00087052294167832,-0.000766033411292856,0.000339576669202421,1,-0.000619628334292614,-0.000660564366980518,-0.000832234604850385,-0.000686270259734346,-0.000719832290102004,-0.000722917545500212,-0.000644968720805481,-0.000698688598346336,-0.000687120058425902,-0.00107933353056871,-0.000914320684638492,-0.00113794607929087,-0.000742739945244558,-0.00101401655486317,-0.000676996615317037,-0.000944068064790347
"Cedar.Waxwing",-0.0011826996567777,-0.00123231586606836,-0.00665732439249531,-0.0114117860797731,-0.00142620781344775,-0.0008727883595313,-0.00106247157102652,-0.000962314246001948,-0.000990983321583537,-0.00094772506452111,-0.000881610388721303,-0.000900169892038005,-0.000892544285701388,-0.000831245258274587,-0.000823258813990086,-0.000865710611586598,-0.000662848781594102,-0.00176024901139714,0.00520592810351971,-0.000689460071731537,-0.000743766831713973,-0.000666962426423817,-0.0013722260587095,-0.0010343167100832,-0.0011243384274757,-0.00126229713713492,-0.00122477169593514,-0.000785093884436996,-0.00179355230236943,-0.000623949783227893,-0.000905814481205346,-0.00102012148455231,-0.000949621476312173,-0.0105982425025384,-0.000947681435886587,-0.000888455765200049,-0.000954570409873296,-0.00124278122316909,-0.00142878888656923,-0.000995790487153334,-0.00152281316717598,-0.000872890715438796,-0.0013682003199725,-0.000905610719604104,0.026244115974065,-0.00102170258591991,-0.00130667158012113,0.00171105354113771,-0.000981417381457088,-0.00102951591830568,-0.00109572540377851,-0.000963125226713533,-0.00110346320942555,-0.000935521640012906,-0.00120767627712686,-0.000964729441195811,-0.0007709854047443,-0.00112075286295236,-0.00144176891125531,-0.000866967294845937,-0.00111934657445534,0.00406059276059367,-0.000619628334292614,1,0.000180146147973814,-0.00121608136192163,-0.0010027947254781,-0.00105183637714741,-0.00105634462706232,-0.000942443916442427,-0.00102094070263879,-0.00100403647190883,-0.00157714829709351,-0.00133602752989181,-0.00166279437292372,-0.00108530959768169,-0.0123652139139324,-0.000989243851640997,-0.0013794951222723
"European.Starling",-0.00074827213076293,-0.00077966338587435,-0.000671489895457863,-0.000781184008942767,-0.000902335223793826,-0.000552197002636206,-0.000672206051444317,-0.000608838370073856,-0.000626976762310278,-0.00059960806561719,-0.000557778536833706,-0.000569520790256255,-0.000564696210601449,-0.00052591345320105,-0.000520860578071201,-0.000547719042821964,-0.0004193721265874,-0.000521276454355214,-0.0004527095013102,-0.000436208596150352,0.00226636458038388,-0.000421974753352601,-0.000868181969069602,-0.000654392993269635,-0.000711348063732535,-0.000798631979849748,-0.000774890329394611,-0.000728492229756845,-0.000703353612585024,-0.00039476145199613,-0.000573092017101052,-0.000645411937433773,-0.000600807890174192,-0.000574132863822673,-0.000599580462589577,-0.00056210947953279,-0.00060393898862307,-0.0007862846231531,-0.000903968220872246,-0.000630018166781124,-0.000963455638823006,-0.000552261761320006,-0.000865634958858211,-0.000572963100916235,0.034025693021193,-0.000646412270935432,-0.000826706866668435,-0.000719561257909224,-0.000620924569464874,-0.000651355621378834,-0.00069324513448342,-0.000609351462524406,-0.000698140700560471,-0.000591887185335475,-0.000764074375078081,-0.000610366419265011,-0.000487788161845667,-0.000709079543579952,-0.000912180441678507,-0.000804789279940265,-0.000708189810937913,-0.00101457277942406,-0.000660564366980518,0.000180146147973814,1,-0.000769392116292111,-0.000634449618422669,-0.000665477361586921,-0.000668329647668501,-0.000596266781206523,-0.000645930241518188,-0.000635235248351827,-0.000997832467467459,-0.000845279831460979,-0.00105201915069315,-0.000686655247205654,-0.000937447612193188,-0.000625876231949291,-0.000872780970725941
"Fish.Crow",-0.000942736230100458,-0.000982285576234645,0.00073635293943193,-0.00120044375836289,-0.00113683788583533,-0.00069570427540489,-0.000846901779093646,-0.000767065838946506,-0.000789918112623347,-0.000755436724258871,-0.000702736362116538,-0.000717530241601591,-0.000711451829953392,-0.000662590046918139,-0.000656224009409591,-0.000690062564614998,-0.000528360313546783,-0.000656747965366467,-0.000570361545017881,-0.000549572315426074,-0.000592860524635482,-0.000561253242995246,-0.00109380874004689,-0.00392406018212261,-0.000896216181683164,-0.00100618380795966,-0.00097627207782024,-0.000917815845470966,-0.000886144099045492,-0.000497353713634062,-0.000722029573855218,-0.000813144298368777,-0.000756948364253463,-0.00072334092018785,-0.000755401947640736,-0.000708192848366757,-0.000760893185697862,-0.000990627568424188,-0.00113889527304305,0.00716688935009143,-0.00121384253064048,-0.000695785863847,-0.00109059980214031,-0.000721867154391731,-0.0176260027889383,-0.000814404602735759,-0.00104155491410104,-0.00259682672405564,-0.000782293050520386,-0.000820632651823255,-0.000873408587263829,-0.00076771227601475,-0.000879576433583026,-0.000745709309230803,-0.00372258954756604,-0.000768991003969487,-0.000614556594961298,-0.000893358109000171,-0.00114924172023146,-0.00101394129301929,0.00105922057931764,-0.00127824420810852,-0.000832234604850385,-0.00121608136192163,-0.000769392116292111,1,-0.000799333045920906,-0.000142655319674114,-0.000842017959248336,-0.000751227092843458,-0.000813797301492506,-0.000800322848650681,-0.00201704048205415,-0.00106495469887262,-0.00132542229938018,0.00814207951294628,-0.00118107542898156,-0.000788531571816983,-0.00109960294953996
"Scarlet.Tanager",-0.000777391175182435,-0.0113181859943299,-0.0217646457174135,-3.74835632768655e-05,-0.000937449640571684,-0.000573685774417203,-0.000698364980884974,-0.000632531343276588,-0.000651375591881768,-0.0143551041621997,-0.00265061383274659,-0.00059168371803011,-0.000586671389635909,-0.000546379399445582,-0.000541129891447457,-0.000569033554590647,-0.000435692012201689,-0.000541561951576298,-0.000470326712396648,-0.000453183673752722,-0.000488879630643459,3.13423278543051e-05,-0.0137018521771089,0.00505257760088556,-0.0415197201512104,-0.000829710780114943,-0.00180163989011617,0.00484563402551434,-0.000730724650801519,-0.00108291904877843,-0.000595393919331988,-0.000670528172694036,-0.000624188356881869,-0.0137228595009703,-0.000622913163896304,-0.00058398399580876,-0.00062744130217087,-0.000816882925464074,-0.00677555065242009,-0.000654535352747875,-0.00100094855936586,-0.000573753053188192,0.00119313809225306,-0.00059525998636788,-0.00936939811389429,-0.000671567434219975,-0.000858878202446849,-0.000747563017389828,-0.000138008656970065,-4.52927413593883e-05,-0.000720222800809337,-0.000633064402743364,-0.0493167159865396,-0.00846487964097812,0.00931974804882259,-0.000634118856572258,0.0114474894097238,-0.000736673406664659,-0.000947677985563455,0.00675982017706897,-0.000735749050036178,-0.00105405492584681,-0.000686270259734346,-0.0010027947254781,-0.000634449618422669,-0.000799333045920906,1,0.0345814014476397,-0.000694337726677734,-0.000619470530449573,0.00048009113860778,-0.000659955457288019,0.0244151336351646,-0.000878173935019311,-0.00111573370242265,-0.0029199060345467,0.0016641457781898,-0.000650232234331159,-0.000906745282384992
"Tree.Swallow",-0.00378077954851769,-0.000849617249455851,0.000934563971528286,-0.000851274307632974,0.00717475488451076,-0.000601741863267684,-0.000732518503296417,-0.000663465273241191,-0.000683231099366621,-0.000653406796690713,-0.000199637165309545,-0.000620619995875355,-0.000615362539682904,-0.000573100070691908,0.00931940179306414,-0.00059686212674341,-0.000456999519465825,-0.0812038036105798,-0.000493328028831706,-0.000475346610299844,-1.81692546059034e-06,-0.000459835662131569,-0.000345774473865176,-0.00408244893532541,-0.000775172460659349,0.00215788223220918,-0.000844415939260784,-0.00146234079411299,-0.000766460722083419,-0.000430180697353176,-0.000624511644481674,-0.000703320336677781,-0.000654714273299812,-0.0019935408489038,-0.000653376717032351,-0.000612543718925876,-0.000658126303799171,0.000359896461294897,-0.000985075107190889,-0.000686545388260626,-0.00104989992432653,-0.000601812432305217,-0.00101529364436745,-0.000624371161529312,-0.0117324514584637,-0.000704410423263305,0.00053123665959898,-0.00078412256858046,-0.00067663588464732,-0.000709797306735031,-0.000755445279372757,-0.00066402440196842,-0.00110649337456993,-0.000644993174623638,-0.00244289071227233,-0.000665130423836199,-0.000531554057678013,-0.000772700401707599,-0.000994024154407595,-0.000876997518162965,-0.000771730839440446,-0.00110560345636904,-0.000719832290102004,-0.00105183637714741,-0.000665477361586921,-0.000142655319674114,0.0345814014476397,1,-0.000728294296320167,-0.000649765721680605,-0.000703885144643218,0.00364279590239555,0.00199136191910627,-0.000921121009961252,-0.00114640963444051,-0.000748264126576913,-0.00102155837533324,-0.000228484705166377,-0.000818663175213656
"House.Sparrow",-0.00838723856298563,-0.00443539524685565,-0.000734874376090607,-0.000854922933415758,-0.000987510071402912,-0.00060432097420434,-0.000735658132759605,-0.000666308935360969,-0.000686159479305316,-0.00065620734742227,-0.00392518271680358,-0.000623280019909878,-0.000618000029864378,-0.000575556420748917,-0.000570026585551554,0.00823106628137846,-0.000458958253817951,-0.000570481717977057,-0.0109949199319639,-0.000477383981664859,-0.000514986126262615,-0.000461806552404722,-0.0009501329612983,0.0152198083147782,-0.000778494908195461,-0.000874017884539981,-0.000848035169560162,-0.00079725737714112,-0.000769745830452127,-0.000432024484214241,-0.00062718834841514,-0.000706334820600221,-0.0116173473760263,-0.000628327444610566,-0.000656177138840283,-0.000615169127429203,-0.000660947082693658,-0.000860505013966435,-0.000989297213275763,-0.000689487973491208,-0.00105439987445899,-0.000604391845706013,-0.000947345529122856,-0.000627047263342168,0.00878080554072518,-0.000707429579378964,-0.000904742866515678,-0.000787483376953263,-0.000679535996999157,-0.00071283955143886,-0.00075868317472465,-0.000666870460555732,-0.000764040851870168,0.00939963943969115,-0.000836198256251541,-0.000667981222916579,-0.000533832338394794,-0.000776012253812979,-0.000998284616782553,-0.000880756395562987,-0.0007750385359292,-0.00111034215603417,-0.000722917545500212,-0.00105634462706232,-0.000668329647668501,-0.000842017959248336,-0.000694337726677734,-0.000728294296320167,1,0.104730041607181,0.00734801692098407,-0.000695197515198728,-0.00109202166247497,-0.000925069003969601,-0.00115132323245737,-0.000751471242967055,-0.00102593685145252,-0.000684955065705185,-0.00227590150906645
"Northern.Mockingbird",-0.000730605741267201,-0.000761255862081844,-0.000655636302162138,-0.000762740583880732,-0.000881031469632747,-0.000539159864239829,0.000434834429028862,-0.000594463952875335,-0.000612174105319125,-0.000585451572014676,-0.000544609620768335,-0.000556074644538782,-0.000551363971175358,-0.000513496858324244,-0.000508563279445507,-0.000534787627168495,-0.000409470927508408,-0.00050896933706596,-0.00117129391506922,-0.000425909895124098,0.00115838019250243,-0.000412012107353074,-0.000847684558852033,-0.000638943050625587,-0.000694553435890116,-0.00077977661555137,-0.00075659549545279,-0.000711292835383692,-0.000686747730363372,-0.000385441300567033,-0.000559561556223534,-0.000630174033731113,-0.000586623069219972,-0.000560577828993056,-0.000585424620683106,0.0020779545871885,0.019863104864756,-0.000767720774740097,-0.000882625912338743,-0.000615143703512739,-0.000940708857435011,-0.000539223093998286,-0.000845197682477484,-0.000559435683695595,0.0171530241494609,-0.000631150749780539,-0.000807188666130187,-0.000702572720015618,-0.000606264802194627,-0.000635977389804442,-0.000676877909167533,-0.000594964931429385,-0.000681657892993701,-0.000577912978460927,-0.000746034901257176,-0.000595955925469276,-0.000476271689022072,-0.000692338474541759,-0.000890644246074497,-0.000785788544382919,-0.00069146974811254,-0.000990619143900025,-0.000644968720805481,-0.000942443916442427,-0.000596266781206523,-0.000751227092843458,-0.000619470530449573,-0.000649765721680605,0.104730041607181,1,-0.000630680100874774,-0.000620237611987481,-0.000974274063649969,-0.000825323131055339,-0.00102718142213282,-0.000670443606349694,-0.000915314869347399,-0.000611099558015856,-0.000852174980018246
"Downy.Woodpecker",-0.00079145838370606,-0.000824661373650105,-0.000710244689712295,-0.000826269758923797,0.000762888478169609,-0.000584066851117738,-0.000711002178380085,-0.000643977254405499,-0.000663162497330231,0.00175214981279005,0.00184609270128817,-0.000602390474817938,-0.000597287446309063,-0.000556266356218921,-0.00055092185624524,-0.000579330447487019,-0.000443576035822542,-0.000551361734677213,-0.000478837464960864,-0.0004613842160817,-0.000497726105785949,-0.000446328872241589,0.0108799647775843,-0.000692161046053988,-0.000752403257622594,-0.000844724733103949,-0.00081961284195761,0.000583463107439051,-0.000743947409644713,-0.000417544965128913,-0.000606167813716694,-0.000682661651857967,-0.000635483298289305,-0.00633799743454608,-0.000634185030169542,-0.000594551423000546,-0.000638795106942343,-0.000831664753221939,-0.000956140416834293,-0.000666379435350032,-0.00101906112940216,0.0110918782441374,-0.000915594764593027,-0.00060603145718127,-0.00847085437131109,-0.000683719719242681,-0.00087441995176918,-0.000761090473303779,0.000123056149757419,-0.0117352080113912,0.0069128213694772,-0.000644519959799717,-0.000546747687728677,-0.00505572851124182,-0.000808172648784827,-0.000645593494398099,0.00103665862116583,-0.000750003810657204,-0.000964826602967208,-0.000851237399521861,-0.000749062727420741,-0.0010731284771176,-0.000698688598346336,-0.00102094070263879,-0.000645930241518188,-0.000813797301492506,0.00048009113860778,-0.000703885144643218,0.00734801692098407,-0.000630680100874774,1,0.0125288321068738,-0.0010554220041658,-0.00432939758628923,-0.00111273605203834,-0.00488625503126344,-0.00099155205900722,-0.000661998450261057,5.04623651373313e-06
"Prairie.Warbler",-0.00178043289249862,-0.0008110070388798,0.0089014212939689,-0.000905806811733607,-0.000938610471114145,-0.00057439616134357,-0.000699229756297463,-0.000633314597833,-0.000652182181002982,0.00599029965862647,-0.000580202081698271,-0.000592416391553722,-0.000587397856464655,-0.00159432291899763,-0.000541799964887469,-0.000569738180739332,0.00396917949048517,-0.000542232560030228,-0.000470909111268086,-0.000453744844643518,-0.000489485003329389,-0.000438938779733481,-0.000903084203645754,-0.000680700586112748,-0.00114626185288616,0.0339793160683749,-0.000806042098275749,-0.0005400400195441,-0.000731629496732347,-0.000410631462305009,-0.000596131187145074,-0.000671358478183344,-0.000624961280436972,-0.000597213877486821,-0.00062368450839812,-0.000584707134875858,7.06894378436113e-05,0.00618530242658604,-0.00641740121509363,-0.000655345854555744,-0.00100218801971542,-0.000574463523424824,-0.000951429676703485,-0.000601681171539888,-0.00696150132763582,-0.000672399026611953,-0.000859941739096083,-0.000748488714030357,-0.000645886680807328,-0.0104913178543594,-0.000721114642449045,-0.00493051914040763,-0.00051278111052417,-0.00176344133452117,0.00157281009520282,-0.0646459567138416,-0.000507397987267952,-0.0115808286310764,-0.000948851481720164,-0.000837143032072131,-0.000736660117609088,-0.00105536014705377,-0.000687120058425902,-0.00100403647190883,-0.000635235248351827,-0.000800322848650681,-0.000659955457288019,0.00364279590239555,-0.000695197515198728,-0.000620237611987481,0.0125288321068738,1,-0.00103794684911544,-0.000879261365299604,-0.00109431191935704,-0.000714259831687482,-0.000975134430889317,-0.000572184465577198,-0.000907868092157902
"Black.throated.Blue.Warbler",-0.00122264421318152,-0.00127393616276551,-0.00264263566027933,-0.00127642079491867,-0.00147437662631672,-0.000902265956532509,-0.00109835553814604,-0.000994815494697855,-0.0010244528410488,-0.00692633709756547,-0.000911385941370297,-0.000930572274265264,-0.000922689120325076,-0.000859319776529562,-0.000851063597682908,-0.000894949164380288,-0.000685235868959699,-0.000851743121496854,-0.000739707693596516,0.000239106869169637,-0.000768886849285852,0.000488562012600275,-0.00141857168913833,-0.00575832231000565,-0.00116231188884944,-0.00130493002275692,-0.00126613719545917,0.0105005243169789,-0.00114924930235009,-0.000645023093908564,-0.000936407504064961,-0.00105457511776764,-0.00098169403878021,-0.000938108202472172,-0.000979688475333626,-0.00091846251393104,-0.000986810117866637,-0.0030469969500066,-0.00197438235194808,-0.0129169746078545,-0.00157424473401574,-0.000902371769413189,-0.000712695343601695,-0.000936196860609453,-0.0218531500179407,-0.00105620961933019,-0.00135080317036341,-0.00117573189197294,0.000940000862269838,-0.0010642868395887,-0.00113273248748162,-0.00200118056292202,-0.00741877273287305,-0.000658457314183868,-0.00124846439513525,-0.000997312260812981,-0.000797024703741181,-0.00115860522529329,-0.0014904632854067,-0.00100535159883623,0.00473353972656533,-0.00165776792508562,-0.00107933353056871,-0.00157714829709351,-0.000997832467467459,-0.00201704048205415,0.0244151336351646,0.00199136191910627,-0.00109202166247497,-0.000974274063649969,-0.0010554220041658,-0.00103794684911544,1,0.00695889665828963,0.016735491241712,-0.000806481546290213,0.000683126536315034,-0.00102265462216296,-0.00142608625841073
"Yellow.billed.Cuckoo",-0.00103572145440182,0.00735610192451597,-0.0080767407969519,-0.00108127645629774,-0.00124896800498564,-0.000764323912616606,-0.000930434531284388,-0.000842724105607982,-0.000867830375393072,-0.000829947972482688,0.00127210635444781,-0.000788302646785516,-0.000781624701087041,-0.000727943517131149,-0.000720949576072613,-0.000758125741041242,-0.000580474256660912,-0.00072152521155607,-0.000626618209929093,-0.000603778469160338,-0.00155461482761549,-0.000584076684531311,0.00119633481632604,-0.000905778572895065,-0.000984612978173762,-0.00285160896675359,-0.00107256505483408,-0.00100834308897076,-0.000973547452371827,-0.000546409372197563,-0.0009037837607286,-0.000893347437443121,0.00834844958098743,-0.000794686452015896,-0.000829909765730613,-0.000778044275257314,-0.000835942622944814,0.000364081745120123,-0.00125122831916795,-0.00104167898738245,-0.0013335678752007,-0.000764413548399306,-0.00119816930460249,-0.00109441324245569,-0.0208355667757679,-0.00089473204984072,-0.00114428695538452,-0.000995981277310264,-0.000859453227937584,-0.000901574392219311,0.00978475290411341,-0.0152946363820115,-0.00096633199612067,-0.00754733376330888,-0.00105759414321651,-0.000844839156089633,-0.000901048873585773,-0.000981473004232161,-0.00126259527101298,-0.00111394971059096,-0.00619804216642764,-0.00140432170530015,-0.000914320684638492,-0.00133602752989181,-0.000845279831460979,-0.00106495469887262,-0.000878173935019311,-0.000921121009961252,-0.000925069003969601,-0.000825323131055339,-0.00432939758628923,-0.000879261365299604,0.00695889665828963,1,0.0402222768659381,-0.00095043439688619,0.00313079695202313,-0.000866307075433917,-0.00120806046251219
