"year","common_name","sci_name","count"
"2004","Spotted Sandpiper","Actitis macularius",NA
"2005","Spotted Sandpiper","Actitis macularius",NA
"2006","Spotted Sandpiper","Actitis macularius",NA
"2007","Spotted Sandpiper","Actitis macularius",NA
"2008","Spotted Sandpiper","Actitis macularius",NA
"2009","Spotted Sandpiper","Actitis macularius",NA
"2010","Spotted Sandpiper","Actitis macularius",NA
"2011","Spotted Sandpiper","Actitis macularius",NA
"2012","Spotted Sandpiper","Actitis macularius",NA
"2013","Spotted Sandpiper","Actitis macularius",NA
"2014","Spotted Sandpiper","Actitis macularius",NA
"2015","Spotted Sandpiper","Actitis macularius",NA
"2016","Spotted Sandpiper","Actitis macularius",NA
"2017","Spotted Sandpiper","Actitis macularius",NA
"2018","Spotted Sandpiper","Actitis macularius",1
"2019","Spotted Sandpiper","Actitis macularius",NA
"2020","Spotted Sandpiper","Actitis macularius",NA
"2021","Spotted Sandpiper","Actitis macularius",NA
"2022","Spotted Sandpiper","Actitis macularius",NA
"2023","Spotted Sandpiper","Actitis macularius",NA
"2024","Spotted Sandpiper","Actitis macularius",NA
"1923","Northern Saw-whet Owl","Aegolius acadicus",NA
"1928","Northern Saw-whet Owl","Aegolius acadicus",NA
"1929","Northern Saw-whet Owl","Aegolius acadicus",NA
"1930","Northern Saw-whet Owl","Aegolius acadicus",NA
"1931","Northern Saw-whet Owl","Aegolius acadicus",NA
"1932","Northern Saw-whet Owl","Aegolius acadicus",NA
"1933","Northern Saw-whet Owl","Aegolius acadicus",NA
"1934","Northern Saw-whet Owl","Aegolius acadicus",NA
"1935","Northern Saw-whet Owl","Aegolius acadicus",NA
"1936","Northern Saw-whet Owl","Aegolius acadicus",NA
"1937","Northern Saw-whet Owl","Aegolius acadicus",NA
"1938","Northern Saw-whet Owl","Aegolius acadicus",NA
"1940","Northern Saw-whet Owl","Aegolius acadicus",NA
"1941","Northern Saw-whet Owl","Aegolius acadicus",NA
"1943","Northern Saw-whet Owl","Aegolius acadicus",NA
"1944","Northern Saw-whet Owl","Aegolius acadicus",NA
"1945","Northern Saw-whet Owl","Aegolius acadicus",NA
"1946","Northern Saw-whet Owl","Aegolius acadicus",NA
"1947","Northern Saw-whet Owl","Aegolius acadicus",NA
"1948","Northern Saw-whet Owl","Aegolius acadicus",NA
"1950","Northern Saw-whet Owl","Aegolius acadicus",NA
"1951","Northern Saw-whet Owl","Aegolius acadicus",NA
"1952","Northern Saw-whet Owl","Aegolius acadicus",NA
"1953","Northern Saw-whet Owl","Aegolius acadicus",NA
"1954","Northern Saw-whet Owl","Aegolius acadicus",NA
"1956","Northern Saw-whet Owl","Aegolius acadicus",NA
"1957","Northern Saw-whet Owl","Aegolius acadicus",NA
"1958","Northern Saw-whet Owl","Aegolius acadicus",NA
"1959","Northern Saw-whet Owl","Aegolius acadicus",NA
"1960","Northern Saw-whet Owl","Aegolius acadicus",NA
"1961","Northern Saw-whet Owl","Aegolius acadicus",NA
"1962","Northern Saw-whet Owl","Aegolius acadicus",NA
"1963","Northern Saw-whet Owl","Aegolius acadicus",NA
"1964","Northern Saw-whet Owl","Aegolius acadicus",NA
"1965","Northern Saw-whet Owl","Aegolius acadicus",NA
"1966","Northern Saw-whet Owl","Aegolius acadicus",NA
"1967","Northern Saw-whet Owl","Aegolius acadicus",NA
"1968","Northern Saw-whet Owl","Aegolius acadicus",NA
"1969","Northern Saw-whet Owl","Aegolius acadicus",NA
"1970","Northern Saw-whet Owl","Aegolius acadicus",NA
"1971","Northern Saw-whet Owl","Aegolius acadicus",NA
"1972","Northern Saw-whet Owl","Aegolius acadicus",NA
"1973","Northern Saw-whet Owl","Aegolius acadicus",NA
"1974","Northern Saw-whet Owl","Aegolius acadicus",NA
"1975","Northern Saw-whet Owl","Aegolius acadicus",NA
"1976","Northern Saw-whet Owl","Aegolius acadicus",NA
"1977","Northern Saw-whet Owl","Aegolius acadicus",NA
"1978","Northern Saw-whet Owl","Aegolius acadicus",NA
"1979","Northern Saw-whet Owl","Aegolius acadicus",NA
"1980","Northern Saw-whet Owl","Aegolius acadicus",NA
"1981","Northern Saw-whet Owl","Aegolius acadicus",NA
"1982","Northern Saw-whet Owl","Aegolius acadicus",NA
"1983","Northern Saw-whet Owl","Aegolius acadicus",NA
"1984","Northern Saw-whet Owl","Aegolius acadicus",1
"1985","Northern Saw-whet Owl","Aegolius acadicus",NA
"1986","Northern Saw-whet Owl","Aegolius acadicus",NA
"1987","Northern Saw-whet Owl","Aegolius acadicus",NA
"1988","Northern Saw-whet Owl","Aegolius acadicus",NA
"1989","Northern Saw-whet Owl","Aegolius acadicus",NA
"1990","Northern Saw-whet Owl","Aegolius acadicus",NA
"1991","Northern Saw-whet Owl","Aegolius acadicus",NA
"1992","Northern Saw-whet Owl","Aegolius acadicus",NA
"1993","Northern Saw-whet Owl","Aegolius acadicus",NA
"1994","Northern Saw-whet Owl","Aegolius acadicus",NA
"1995","Northern Saw-whet Owl","Aegolius acadicus",NA
"1996","Northern Saw-whet Owl","Aegolius acadicus",NA
"1997","Northern Saw-whet Owl","Aegolius acadicus",NA
"1998","Northern Saw-whet Owl","Aegolius acadicus",NA
"1999","Northern Saw-whet Owl","Aegolius acadicus",NA
"2000","Northern Saw-whet Owl","Aegolius acadicus",NA
"2001","Northern Saw-whet Owl","Aegolius acadicus",NA
"2002","Northern Saw-whet Owl","Aegolius acadicus",NA
"2003","Northern Saw-whet Owl","Aegolius acadicus",NA
"2004","Northern Saw-whet Owl","Aegolius acadicus",NA
"2005","Northern Saw-whet Owl","Aegolius acadicus",NA
"2006","Northern Saw-whet Owl","Aegolius acadicus",NA
"2007","Northern Saw-whet Owl","Aegolius acadicus",NA
"2008","Northern Saw-whet Owl","Aegolius acadicus",NA
"2009","Northern Saw-whet Owl","Aegolius acadicus",NA
"2010","Northern Saw-whet Owl","Aegolius acadicus",NA
"2011","Northern Saw-whet Owl","Aegolius acadicus",NA
"2012","Northern Saw-whet Owl","Aegolius acadicus",NA
"2013","Northern Saw-whet Owl","Aegolius acadicus",NA
"2014","Northern Saw-whet Owl","Aegolius acadicus",NA
"2015","Northern Saw-whet Owl","Aegolius acadicus",NA
"2016","Northern Saw-whet Owl","Aegolius acadicus",NA
"2017","Northern Saw-whet Owl","Aegolius acadicus",NA
"2018","Northern Saw-whet Owl","Aegolius acadicus",NA
"2019","Northern Saw-whet Owl","Aegolius acadicus",NA
"2020","Northern Saw-whet Owl","Aegolius acadicus",NA
"2021","Northern Saw-whet Owl","Aegolius acadicus",NA
"2022","Northern Saw-whet Owl","Aegolius acadicus",NA
"2023","Northern Saw-whet Owl","Aegolius acadicus",NA
"2024","Northern Saw-whet Owl","Aegolius acadicus",NA
"1923","Red-winged Blackbird","Agelaius phoeniceus",2
"1928","Red-winged Blackbird","Agelaius phoeniceus",80
"1929","Red-winged Blackbird","Agelaius phoeniceus",27
"1930","Red-winged Blackbird","Agelaius phoeniceus",20
"1931","Red-winged Blackbird","Agelaius phoeniceus",30
"1932","Red-winged Blackbird","Agelaius phoeniceus",27
"1933","Red-winged Blackbird","Agelaius phoeniceus",500
"1934","Red-winged Blackbird","Agelaius phoeniceus",450
"1935","Red-winged Blackbird","Agelaius phoeniceus",12
"1936","Red-winged Blackbird","Agelaius phoeniceus",600
"1937","Red-winged Blackbird","Agelaius phoeniceus",51
"1938","Red-winged Blackbird","Agelaius phoeniceus",50
"1940","Red-winged Blackbird","Agelaius phoeniceus",16
"1941","Red-winged Blackbird","Agelaius phoeniceus",18
"1943","Red-winged Blackbird","Agelaius phoeniceus",260
"1944","Red-winged Blackbird","Agelaius phoeniceus",NA
"1945","Red-winged Blackbird","Agelaius phoeniceus",100
"1946","Red-winged Blackbird","Agelaius phoeniceus",8
"1947","Red-winged Blackbird","Agelaius phoeniceus",405
"1948","Red-winged Blackbird","Agelaius phoeniceus",65
"1950","Red-winged Blackbird","Agelaius phoeniceus",NA
"1951","Red-winged Blackbird","Agelaius phoeniceus",65
"1952","Red-winged Blackbird","Agelaius phoeniceus",17
"1953","Red-winged Blackbird","Agelaius phoeniceus",38
"1954","Red-winged Blackbird","Agelaius phoeniceus",10
"1956","Red-winged Blackbird","Agelaius phoeniceus",NA
"1957","Red-winged Blackbird","Agelaius phoeniceus",1
"1958","Red-winged Blackbird","Agelaius phoeniceus",1
"1959","Red-winged Blackbird","Agelaius phoeniceus",4
"1960","Red-winged Blackbird","Agelaius phoeniceus",48
"1961","Red-winged Blackbird","Agelaius phoeniceus",20
"1962","Red-winged Blackbird","Agelaius phoeniceus",NA
"1963","Red-winged Blackbird","Agelaius phoeniceus",17
"1964","Red-winged Blackbird","Agelaius phoeniceus",100
"1965","Red-winged Blackbird","Agelaius phoeniceus",38
"1966","Red-winged Blackbird","Agelaius phoeniceus",110
"1967","Red-winged Blackbird","Agelaius phoeniceus",420
"1968","Red-winged Blackbird","Agelaius phoeniceus",120
"1969","Red-winged Blackbird","Agelaius phoeniceus",690
"1970","Red-winged Blackbird","Agelaius phoeniceus",380
"1971","Red-winged Blackbird","Agelaius phoeniceus",790
"1972","Red-winged Blackbird","Agelaius phoeniceus",832
"1973","Red-winged Blackbird","Agelaius phoeniceus",266
"1974","Red-winged Blackbird","Agelaius phoeniceus",988
"1975","Red-winged Blackbird","Agelaius phoeniceus",782
"1976","Red-winged Blackbird","Agelaius phoeniceus",892
"1977","Red-winged Blackbird","Agelaius phoeniceus",665
"1978","Red-winged Blackbird","Agelaius phoeniceus",932
"1979","Red-winged Blackbird","Agelaius phoeniceus",311
"1980","Red-winged Blackbird","Agelaius phoeniceus",1370
"1981","Red-winged Blackbird","Agelaius phoeniceus",3253
"1982","Red-winged Blackbird","Agelaius phoeniceus",1149
"1983","Red-winged Blackbird","Agelaius phoeniceus",79
"1984","Red-winged Blackbird","Agelaius phoeniceus",866
"1985","Red-winged Blackbird","Agelaius phoeniceus",244
"1986","Red-winged Blackbird","Agelaius phoeniceus",133
"1987","Red-winged Blackbird","Agelaius phoeniceus",208
"1988","Red-winged Blackbird","Agelaius phoeniceus",3155
"1989","Red-winged Blackbird","Agelaius phoeniceus",64
"1990","Red-winged Blackbird","Agelaius phoeniceus",224
"1991","Red-winged Blackbird","Agelaius phoeniceus",56
"1992","Red-winged Blackbird","Agelaius phoeniceus",96
"1993","Red-winged Blackbird","Agelaius phoeniceus",104
"1994","Red-winged Blackbird","Agelaius phoeniceus",370
"1995","Red-winged Blackbird","Agelaius phoeniceus",823
"1996","Red-winged Blackbird","Agelaius phoeniceus",24
"1997","Red-winged Blackbird","Agelaius phoeniceus",134
"1998","Red-winged Blackbird","Agelaius phoeniceus",167
"1999","Red-winged Blackbird","Agelaius phoeniceus",1262
"2000","Red-winged Blackbird","Agelaius phoeniceus",102
"2001","Red-winged Blackbird","Agelaius phoeniceus",1009
"2002","Red-winged Blackbird","Agelaius phoeniceus",216
"2003","Red-winged Blackbird","Agelaius phoeniceus",122
"2004","Red-winged Blackbird","Agelaius phoeniceus",282
"2005","Red-winged Blackbird","Agelaius phoeniceus",719
"2006","Red-winged Blackbird","Agelaius phoeniceus",164
"2007","Red-winged Blackbird","Agelaius phoeniceus",1020
"2008","Red-winged Blackbird","Agelaius phoeniceus",409
"2009","Red-winged Blackbird","Agelaius phoeniceus",113
"2010","Red-winged Blackbird","Agelaius phoeniceus",35
"2011","Red-winged Blackbird","Agelaius phoeniceus",661
"2012","Red-winged Blackbird","Agelaius phoeniceus",1092
"2013","Red-winged Blackbird","Agelaius phoeniceus",962
"2014","Red-winged Blackbird","Agelaius phoeniceus",864
"2015","Red-winged Blackbird","Agelaius phoeniceus",1408
"2016","Red-winged Blackbird","Agelaius phoeniceus",1848
"2017","Red-winged Blackbird","Agelaius phoeniceus",380
"2018","Red-winged Blackbird","Agelaius phoeniceus",266
"2019","Red-winged Blackbird","Agelaius phoeniceus",867
"2020","Red-winged Blackbird","Agelaius phoeniceus",1003
"2021","Red-winged Blackbird","Agelaius phoeniceus",657
"2022","Red-winged Blackbird","Agelaius phoeniceus",435
"2023","Red-winged Blackbird","Agelaius phoeniceus",2360
"2024","Red-winged Blackbird","Agelaius phoeniceus",700
"1923","Wood Duck","Aix sponsa",NA
"1928","Wood Duck","Aix sponsa",NA
"1929","Wood Duck","Aix sponsa",NA
"1930","Wood Duck","Aix sponsa",8
"1931","Wood Duck","Aix sponsa",NA
"1932","Wood Duck","Aix sponsa",3
"1933","Wood Duck","Aix sponsa",3
"1934","Wood Duck","Aix sponsa",NA
"1935","Wood Duck","Aix sponsa",NA
"1936","Wood Duck","Aix sponsa",NA
"1937","Wood Duck","Aix sponsa",NA
"1938","Wood Duck","Aix sponsa",NA
"1940","Wood Duck","Aix sponsa",NA
"1941","Wood Duck","Aix sponsa",NA
"1943","Wood Duck","Aix sponsa",1
"1944","Wood Duck","Aix sponsa",NA
"1945","Wood Duck","Aix sponsa",NA
"1946","Wood Duck","Aix sponsa",1
"1947","Wood Duck","Aix sponsa",NA
"1948","Wood Duck","Aix sponsa",NA
"1950","Wood Duck","Aix sponsa",NA
"1951","Wood Duck","Aix sponsa",NA
"1952","Wood Duck","Aix sponsa",NA
"1953","Wood Duck","Aix sponsa",NA
"1954","Wood Duck","Aix sponsa",NA
"1956","Wood Duck","Aix sponsa",1
"1957","Wood Duck","Aix sponsa",6
"1958","Wood Duck","Aix sponsa",NA
"1959","Wood Duck","Aix sponsa",1
"1960","Wood Duck","Aix sponsa",NA
"1961","Wood Duck","Aix sponsa",NA
"1962","Wood Duck","Aix sponsa",NA
"1963","Wood Duck","Aix sponsa",NA
"1964","Wood Duck","Aix sponsa",NA
"1965","Wood Duck","Aix sponsa",NA
"1966","Wood Duck","Aix sponsa",NA
"1967","Wood Duck","Aix sponsa",NA
"1968","Wood Duck","Aix sponsa",NA
"1969","Wood Duck","Aix sponsa",NA
"1970","Wood Duck","Aix sponsa",16
"1971","Wood Duck","Aix sponsa",4
"1972","Wood Duck","Aix sponsa",NA
"1973","Wood Duck","Aix sponsa",5
"1974","Wood Duck","Aix sponsa",NA
"1975","Wood Duck","Aix sponsa",2
"1976","Wood Duck","Aix sponsa",2
"1977","Wood Duck","Aix sponsa",6
"1978","Wood Duck","Aix sponsa",4
"1979","Wood Duck","Aix sponsa",24
"1980","Wood Duck","Aix sponsa",12
"1981","Wood Duck","Aix sponsa",16
"1982","Wood Duck","Aix sponsa",7
"1983","Wood Duck","Aix sponsa",6
"1984","Wood Duck","Aix sponsa",9
"1985","Wood Duck","Aix sponsa",10
"1986","Wood Duck","Aix sponsa",53
"1987","Wood Duck","Aix sponsa",2
"1988","Wood Duck","Aix sponsa",21
"1989","Wood Duck","Aix sponsa",NA
"1990","Wood Duck","Aix sponsa",18
"1991","Wood Duck","Aix sponsa",4
"1992","Wood Duck","Aix sponsa",15
"1993","Wood Duck","Aix sponsa",3
"1994","Wood Duck","Aix sponsa",18
"1995","Wood Duck","Aix sponsa",5
"1996","Wood Duck","Aix sponsa",42
"1997","Wood Duck","Aix sponsa",3
"1998","Wood Duck","Aix sponsa",4
"1999","Wood Duck","Aix sponsa",17
"2000","Wood Duck","Aix sponsa",5
"2001","Wood Duck","Aix sponsa",NA
"2002","Wood Duck","Aix sponsa",20
"2003","Wood Duck","Aix sponsa",18
"2004","Wood Duck","Aix sponsa",47
"2005","Wood Duck","Aix sponsa",40
"2006","Wood Duck","Aix sponsa",8
"2007","Wood Duck","Aix sponsa",16
"2008","Wood Duck","Aix sponsa",22
"2009","Wood Duck","Aix sponsa",NA
"2010","Wood Duck","Aix sponsa",NA
"2011","Wood Duck","Aix sponsa",61
"2012","Wood Duck","Aix sponsa",42
"2013","Wood Duck","Aix sponsa",NA
"2014","Wood Duck","Aix sponsa",25
"2015","Wood Duck","Aix sponsa",33
"2016","Wood Duck","Aix sponsa",5
"2017","Wood Duck","Aix sponsa",1
"2018","Wood Duck","Aix sponsa",13
"2019","Wood Duck","Aix sponsa",35
"2020","Wood Duck","Aix sponsa",18
"2021","Wood Duck","Aix sponsa",15
"2022","Wood Duck","Aix sponsa",6
"2023","Wood Duck","Aix sponsa",15
"2024","Wood Duck","Aix sponsa",3
"1923","kingfisher sp.","Alcedinidae sp.",NA
"1928","kingfisher sp.","Alcedinidae sp.",NA
"1929","kingfisher sp.","Alcedinidae sp.",NA
"1930","kingfisher sp.","Alcedinidae sp.",NA
"1931","kingfisher sp.","Alcedinidae sp.",NA
"1932","kingfisher sp.","Alcedinidae sp.",NA
"1933","kingfisher sp.","Alcedinidae sp.",NA
"1934","kingfisher sp.","Alcedinidae sp.",NA
"1935","kingfisher sp.","Alcedinidae sp.",NA
"1936","kingfisher sp.","Alcedinidae sp.",2
"1937","kingfisher sp.","Alcedinidae sp.",NA
"1938","kingfisher sp.","Alcedinidae sp.",NA
"1940","kingfisher sp.","Alcedinidae sp.",NA
"1941","kingfisher sp.","Alcedinidae sp.",NA
"1943","kingfisher sp.","Alcedinidae sp.",NA
"1944","kingfisher sp.","Alcedinidae sp.",NA
"1945","kingfisher sp.","Alcedinidae sp.",NA
"1946","kingfisher sp.","Alcedinidae sp.",NA
"1947","kingfisher sp.","Alcedinidae sp.",NA
"1948","kingfisher sp.","Alcedinidae sp.",NA
"1950","kingfisher sp.","Alcedinidae sp.",NA
"1951","kingfisher sp.","Alcedinidae sp.",NA
"1952","kingfisher sp.","Alcedinidae sp.",NA
"1953","kingfisher sp.","Alcedinidae sp.",NA
"1954","kingfisher sp.","Alcedinidae sp.",NA
"1956","kingfisher sp.","Alcedinidae sp.",NA
"1957","kingfisher sp.","Alcedinidae sp.",NA
"1958","kingfisher sp.","Alcedinidae sp.",NA
"1959","kingfisher sp.","Alcedinidae sp.",NA
"1960","kingfisher sp.","Alcedinidae sp.",NA
"1961","kingfisher sp.","Alcedinidae sp.",NA
"1962","kingfisher sp.","Alcedinidae sp.",NA
"1963","kingfisher sp.","Alcedinidae sp.",NA
"1964","kingfisher sp.","Alcedinidae sp.",NA
"1965","kingfisher sp.","Alcedinidae sp.",NA
"1966","kingfisher sp.","Alcedinidae sp.",NA
"1967","kingfisher sp.","Alcedinidae sp.",NA
"1968","kingfisher sp.","Alcedinidae sp.",NA
"1969","kingfisher sp.","Alcedinidae sp.",NA
"1970","kingfisher sp.","Alcedinidae sp.",NA
"1971","kingfisher sp.","Alcedinidae sp.",NA
"1972","kingfisher sp.","Alcedinidae sp.",NA
"1973","kingfisher sp.","Alcedinidae sp.",NA
"1974","kingfisher sp.","Alcedinidae sp.",NA
"1975","kingfisher sp.","Alcedinidae sp.",NA
"1976","kingfisher sp.","Alcedinidae sp.",NA
"1977","kingfisher sp.","Alcedinidae sp.",NA
"1978","kingfisher sp.","Alcedinidae sp.",NA
"1979","kingfisher sp.","Alcedinidae sp.",NA
"1980","kingfisher sp.","Alcedinidae sp.",NA
"1981","kingfisher sp.","Alcedinidae sp.",NA
"1982","kingfisher sp.","Alcedinidae sp.",NA
"1983","kingfisher sp.","Alcedinidae sp.",NA
"1984","kingfisher sp.","Alcedinidae sp.",NA
"1985","kingfisher sp.","Alcedinidae sp.",NA
"1986","kingfisher sp.","Alcedinidae sp.",NA
"1987","kingfisher sp.","Alcedinidae sp.",NA
"1988","kingfisher sp.","Alcedinidae sp.",NA
"1989","kingfisher sp.","Alcedinidae sp.",NA
"1990","kingfisher sp.","Alcedinidae sp.",NA
"1991","kingfisher sp.","Alcedinidae sp.",NA
"1992","kingfisher sp.","Alcedinidae sp.",NA
"1993","kingfisher sp.","Alcedinidae sp.",NA
"1994","kingfisher sp.","Alcedinidae sp.",NA
"1995","kingfisher sp.","Alcedinidae sp.",NA
"1996","kingfisher sp.","Alcedinidae sp.",NA
"1997","kingfisher sp.","Alcedinidae sp.",NA
"1998","kingfisher sp.","Alcedinidae sp.",NA
"1999","kingfisher sp.","Alcedinidae sp.",NA
"2000","kingfisher sp.","Alcedinidae sp.",NA
"2001","kingfisher sp.","Alcedinidae sp.",NA
"2002","kingfisher sp.","Alcedinidae sp.",NA
"2003","kingfisher sp.","Alcedinidae sp.",NA
"2004","kingfisher sp.","Alcedinidae sp.",NA
"2005","kingfisher sp.","Alcedinidae sp.",NA
"2006","kingfisher sp.","Alcedinidae sp.",NA
"2007","kingfisher sp.","Alcedinidae sp.",NA
"2008","kingfisher sp.","Alcedinidae sp.",NA
"2009","kingfisher sp.","Alcedinidae sp.",NA
"2010","kingfisher sp.","Alcedinidae sp.",NA
"2011","kingfisher sp.","Alcedinidae sp.",NA
"2012","kingfisher sp.","Alcedinidae sp.",NA
"2013","kingfisher sp.","Alcedinidae sp.",NA
"2014","kingfisher sp.","Alcedinidae sp.",NA
"2015","kingfisher sp.","Alcedinidae sp.",NA
"2016","kingfisher sp.","Alcedinidae sp.",NA
"2017","kingfisher sp.","Alcedinidae sp.",NA
"2018","kingfisher sp.","Alcedinidae sp.",NA
"2019","kingfisher sp.","Alcedinidae sp.",NA
"2020","kingfisher sp.","Alcedinidae sp.",NA
"2021","kingfisher sp.","Alcedinidae sp.",NA
"2022","kingfisher sp.","Alcedinidae sp.",NA
"2023","kingfisher sp.","Alcedinidae sp.",NA
"2024","kingfisher sp.","Alcedinidae sp.",NA
"1923","Henslow's Sparrow","Ammodramus henslowii",NA
"1928","Henslow's Sparrow","Ammodramus henslowii",NA
"1929","Henslow's Sparrow","Ammodramus henslowii",NA
"1930","Henslow's Sparrow","Ammodramus henslowii",NA
"1931","Henslow's Sparrow","Ammodramus henslowii",NA
"1932","Henslow's Sparrow","Ammodramus henslowii",NA
"1933","Henslow's Sparrow","Ammodramus henslowii",NA
"1934","Henslow's Sparrow","Ammodramus henslowii",NA
"1935","Henslow's Sparrow","Ammodramus henslowii",NA
"1936","Henslow's Sparrow","Ammodramus henslowii",NA
"1937","Henslow's Sparrow","Ammodramus henslowii",NA
"1938","Henslow's Sparrow","Ammodramus henslowii",NA
"1940","Henslow's Sparrow","Ammodramus henslowii",NA
"1941","Henslow's Sparrow","Ammodramus henslowii",NA
"1943","Henslow's Sparrow","Ammodramus henslowii",NA
"1944","Henslow's Sparrow","Ammodramus henslowii",NA
"1945","Henslow's Sparrow","Ammodramus henslowii",NA
"1946","Henslow's Sparrow","Ammodramus henslowii",NA
"1947","Henslow's Sparrow","Ammodramus henslowii",NA
"1948","Henslow's Sparrow","Ammodramus henslowii",NA
"1950","Henslow's Sparrow","Ammodramus henslowii",NA
"1951","Henslow's Sparrow","Ammodramus henslowii",NA
"1952","Henslow's Sparrow","Ammodramus henslowii",NA
