"year","common_name","sci_name","count"
"1971","Pine Warbler","Setophaga pinus",1
"1973","Pine Warbler","Setophaga pinus",5
"1974","Pine Warbler","Setophaga pinus",13
"1975","Pine Warbler","Setophaga pinus",6
"1976","Pine Warbler","Setophaga pinus",7
"1977","Pine Warbler","Setophaga pinus",4
"1978","Pine Warbler","Setophaga pinus",2
"1979","Pine Warbler","Setophaga pinus",3
"1980","Pine Warbler","Setophaga pinus",9
"1981","Pine Warbler","Setophaga pinus",4
"1982","Pine Warbler","Setophaga pinus",1
"1983","Pine Warbler","Setophaga pinus",9
"1984","Pine Warbler","Setophaga pinus",39
"1985","Pine Warbler","Setophaga pinus",33
"1986","Pine Warbler","Setophaga pinus",13
"1987","Pine Warbler","Setophaga pinus",1
"1988","Pine Warbler","Setophaga pinus",8
"1989","Pine Warbler","Setophaga pinus",14
"1990","Pine Warbler","Setophaga pinus",54
"1991","Pine Warbler","Setophaga pinus",51
"1992","Pine Warbler","Setophaga pinus",16
"1993","Pine Warbler","Setophaga pinus",33
"1994","Pine Warbler","Setophaga pinus",53
"1995","Pine Warbler","Setophaga pinus",29
"1996","Pine Warbler","Setophaga pinus",3
"1997","Pine Warbler","Setophaga pinus",71
"1998","Pine Warbler","Setophaga pinus",43
"1999","Pine Warbler","Setophaga pinus",12
"2000","Pine Warbler","Setophaga pinus",33
"2001","Pine Warbler","Setophaga pinus",56
"2002","Pine Warbler","Setophaga pinus",10
"2003","Pine Warbler","Setophaga pinus",8
"2004","Pine Warbler","Setophaga pinus",40
"2005","Pine Warbler","Setophaga pinus",17
"2006","Pine Warbler","Setophaga pinus",34
"2007","Pine Warbler","Setophaga pinus",8
"2008","Pine Warbler","Setophaga pinus",35
"2009","Pine Warbler","Setophaga pinus",24
"2010","Pine Warbler","Setophaga pinus",54
"2011","Pine Warbler","Setophaga pinus",9
"2012","Pine Warbler","Setophaga pinus",26
"2013","Pine Warbler","Setophaga pinus",31
"2014","Pine Warbler","Setophaga pinus",12
"2015","Pine Warbler","Setophaga pinus",14
"2016","Pine Warbler","Setophaga pinus",29
"2017","Pine Warbler","Setophaga pinus",36
"2018","Pine Warbler","Setophaga pinus",6
"2019","Pine Warbler","Setophaga pinus",85
"2020","Pine Warbler","Setophaga pinus",11
"2021","Pine Warbler","Setophaga pinus",8
"2022","Pine Warbler","Setophaga pinus",17
"2023","Pine Warbler","Setophaga pinus",6
"2024","Pine Warbler","Setophaga pinus",7
"1902","Eastern Bluebird","Sialia sialis",NA
"1903","Eastern Bluebird","Sialia sialis",NA
"1904","Eastern Bluebird","Sialia sialis",NA
"1905","Eastern Bluebird","Sialia sialis",NA
"1906","Eastern Bluebird","Sialia sialis",NA
"1940","Eastern Bluebird","Sialia sialis",NA
"1942","Eastern Bluebird","Sialia sialis",NA
"1943","Eastern Bluebird","Sialia sialis",NA
"1948","Eastern Bluebird","Sialia sialis",33
"1949","Eastern Bluebird","Sialia sialis",36
"1968","Eastern Bluebird","Sialia sialis",9
"1969","Eastern Bluebird","Sialia sialis",12
"1970","Eastern Bluebird","Sialia sialis",NA
"1971","Eastern Bluebird","Sialia sialis",44
"1973","Eastern Bluebird","Sialia sialis",43
"1974","Eastern Bluebird","Sialia sialis",83
"1975","Eastern Bluebird","Sialia sialis",45
"1976","Eastern Bluebird","Sialia sialis",87
"1977","Eastern Bluebird","Sialia sialis",70
"1978","Eastern Bluebird","Sialia sialis",50
"1979","Eastern Bluebird","Sialia sialis",93
"1980","Eastern Bluebird","Sialia sialis",18
"1981","Eastern Bluebird","Sialia sialis",33
"1982","Eastern Bluebird","Sialia sialis",48
"1983","Eastern Bluebird","Sialia sialis",100
"1984","Eastern Bluebird","Sialia sialis",124
"1985","Eastern Bluebird","Sialia sialis",114
"1986","Eastern Bluebird","Sialia sialis",108
"1987","Eastern Bluebird","Sialia sialis",193
"1988","Eastern Bluebird","Sialia sialis",186
"1989","Eastern Bluebird","Sialia sialis",117
"1990","Eastern Bluebird","Sialia sialis",238
"1991","Eastern Bluebird","Sialia sialis",214
"1992","Eastern Bluebird","Sialia sialis",169
"1993","Eastern Bluebird","Sialia sialis",137
"1994","Eastern Bluebird","Sialia sialis",183
"1995","Eastern Bluebird","Sialia sialis",256
"1996","Eastern Bluebird","Sialia sialis",93
"1997","Eastern Bluebird","Sialia sialis",198
"1998","Eastern Bluebird","Sialia sialis",115
"1999","Eastern Bluebird","Sialia sialis",206
"2000","Eastern Bluebird","Sialia sialis",130
"2001","Eastern Bluebird","Sialia sialis",165
"2002","Eastern Bluebird","Sialia sialis",210
"2003","Eastern Bluebird","Sialia sialis",185
"2004","Eastern Bluebird","Sialia sialis",216
"2005","Eastern Bluebird","Sialia sialis",252
"2006","Eastern Bluebird","Sialia sialis",303
"2007","Eastern Bluebird","Sialia sialis",283
"2008","Eastern Bluebird","Sialia sialis",337
"2009","Eastern Bluebird","Sialia sialis",234
"2010","Eastern Bluebird","Sialia sialis",326
"2011","Eastern Bluebird","Sialia sialis",188
"2012","Eastern Bluebird","Sialia sialis",309
"2013","Eastern Bluebird","Sialia sialis",357
"2014","Eastern Bluebird","Sialia sialis",311
"2015","Eastern Bluebird","Sialia sialis",157
"2016","Eastern Bluebird","Sialia sialis",245
"2017","Eastern Bluebird","Sialia sialis",429
"2018","Eastern Bluebird","Sialia sialis",166
"2019","Eastern Bluebird","Sialia sialis",345
"2020","Eastern Bluebird","Sialia sialis",346
"2021","Eastern Bluebird","Sialia sialis",381
"2022","Eastern Bluebird","Sialia sialis",274
"2023","Eastern Bluebird","Sialia sialis",47
"2024","Eastern Bluebird","Sialia sialis",161
"1902","bluebird sp.","Sialia sp.",NA
"1903","bluebird sp.","Sialia sp.",25
"1904","bluebird sp.","Sialia sp.",3
"1905","bluebird sp.","Sialia sp.",NA
"1906","bluebird sp.","Sialia sp.",NA
"1940","bluebird sp.","Sialia sp.",15
"1942","bluebird sp.","Sialia sp.",22
"1943","bluebird sp.","Sialia sp.",30
"1948","bluebird sp.","Sialia sp.",NA
"1949","bluebird sp.","Sialia sp.",NA
"1968","bluebird sp.","Sialia sp.",NA
"1969","bluebird sp.","Sialia sp.",NA
"1970","bluebird sp.","Sialia sp.",NA
"1971","bluebird sp.","Sialia sp.",NA
"1973","bluebird sp.","Sialia sp.",NA
"1974","bluebird sp.","Sialia sp.",NA
"1975","bluebird sp.","Sialia sp.",NA
"1976","bluebird sp.","Sialia sp.",NA
"1977","bluebird sp.","Sialia sp.",NA
"1978","bluebird sp.","Sialia sp.",NA
"1979","bluebird sp.","Sialia sp.",NA
"1980","bluebird sp.","Sialia sp.",NA
"1981","bluebird sp.","Sialia sp.",NA
"1982","bluebird sp.","Sialia sp.",NA
"1983","bluebird sp.","Sialia sp.",NA
"1984","bluebird sp.","Sialia sp.",NA
"1985","bluebird sp.","Sialia sp.",NA
"1986","bluebird sp.","Sialia sp.",NA
"1987","bluebird sp.","Sialia sp.",NA
"1988","bluebird sp.","Sialia sp.",NA
"1989","bluebird sp.","Sialia sp.",NA
"1990","bluebird sp.","Sialia sp.",NA
"1991","bluebird sp.","Sialia sp.",NA
"1992","bluebird sp.","Sialia sp.",NA
"1993","bluebird sp.","Sialia sp.",NA
"1994","bluebird sp.","Sialia sp.",NA
"1995","bluebird sp.","Sialia sp.",NA
"1996","bluebird sp.","Sialia sp.",NA
"1997","bluebird sp.","Sialia sp.",NA
"1998","bluebird sp.","Sialia sp.",NA
"1999","bluebird sp.","Sialia sp.",NA
"2000","bluebird sp.","Sialia sp.",NA
"2001","bluebird sp.","Sialia sp.",NA
"2002","bluebird sp.","Sialia sp.",NA
"2003","bluebird sp.","Sialia sp.",NA
"2004","bluebird sp.","Sialia sp.",NA
"2005","bluebird sp.","Sialia sp.",NA
"2006","bluebird sp.","Sialia sp.",NA
"2007","bluebird sp.","Sialia sp.",NA
"2008","bluebird sp.","Sialia sp.",NA
"2009","bluebird sp.","Sialia sp.",NA
"2010","bluebird sp.","Sialia sp.",NA
"2011","bluebird sp.","Sialia sp.",NA
"2012","bluebird sp.","Sialia sp.",NA
"2013","bluebird sp.","Sialia sp.",NA
"2014","bluebird sp.","Sialia sp.",NA
"2015","bluebird sp.","Sialia sp.",NA
"2016","bluebird sp.","Sialia sp.",NA
"2017","bluebird sp.","Sialia sp.",NA
"2018","bluebird sp.","Sialia sp.",NA
"2019","bluebird sp.","Sialia sp.",NA
"2020","bluebird sp.","Sialia sp.",NA
"2021","bluebird sp.","Sialia sp.",NA
"2022","bluebird sp.","Sialia sp.",NA
"2023","bluebird sp.","Sialia sp.",NA
"2024","bluebird sp.","Sialia sp.",NA
"1902","Red-breasted Nuthatch","Sitta canadensis",NA
"1903","Red-breasted Nuthatch","Sitta canadensis",NA
"1904","Red-breasted Nuthatch","Sitta canadensis",NA
"1905","Red-breasted Nuthatch","Sitta canadensis",NA
"1906","Red-breasted Nuthatch","Sitta canadensis",NA
"1940","Red-breasted Nuthatch","Sitta canadensis",NA
"1942","Red-breasted Nuthatch","Sitta canadensis",NA
"1943","Red-breasted Nuthatch","Sitta canadensis",NA
"1948","Red-breasted Nuthatch","Sitta canadensis",NA
"1949","Red-breasted Nuthatch","Sitta canadensis",NA
"1968","Red-breasted Nuthatch","Sitta canadensis",10
"1969","Red-breasted Nuthatch","Sitta canadensis",11
"1970","Red-breasted Nuthatch","Sitta canadensis",NA
"1971","Red-breasted Nuthatch","Sitta canadensis",1
"1973","Red-breasted Nuthatch","Sitta canadensis",NA
"1974","Red-breasted Nuthatch","Sitta canadensis",3
"1975","Red-breasted Nuthatch","Sitta canadensis",6
"1976","Red-breasted Nuthatch","Sitta canadensis",11
"1977","Red-breasted Nuthatch","Sitta canadensis",31
"1978","Red-breasted Nuthatch","Sitta canadensis",NA
"1979","Red-breasted Nuthatch","Sitta canadensis",NA
"1980","Red-breasted Nuthatch","Sitta canadensis",22
"1981","Red-breasted Nuthatch","Sitta canadensis",21
"1982","Red-breasted Nuthatch","Sitta canadensis",1
"1983","Red-breasted Nuthatch","Sitta canadensis",NA
"1984","Red-breasted Nuthatch","Sitta canadensis",NA
"1985","Red-breasted Nuthatch","Sitta canadensis",19
"1986","Red-breasted Nuthatch","Sitta canadensis",1
"1987","Red-breasted Nuthatch","Sitta canadensis",NA
"1988","Red-breasted Nuthatch","Sitta canadensis",NA
"1989","Red-breasted Nuthatch","Sitta canadensis",3
"1990","Red-breasted Nuthatch","Sitta canadensis",4
"1991","Red-breasted Nuthatch","Sitta canadensis",2
"1992","Red-breasted Nuthatch","Sitta canadensis",NA
"1993","Red-breasted Nuthatch","Sitta canadensis",4
"1994","Red-breasted Nuthatch","Sitta canadensis",NA
"1995","Red-breasted Nuthatch","Sitta canadensis",5
"1996","Red-breasted Nuthatch","Sitta canadensis",NA
"1997","Red-breasted Nuthatch","Sitta canadensis",1
"1998","Red-breasted Nuthatch","Sitta canadensis",NA
"1999","Red-breasted Nuthatch","Sitta canadensis",7
"2000","Red-breasted Nuthatch","Sitta canadensis",NA
"2001","Red-breasted Nuthatch","Sitta canadensis",2
"2002","Red-breasted Nuthatch","Sitta canadensis",NA
"2003","Red-breasted Nuthatch","Sitta canadensis",NA
"2004","Red-breasted Nuthatch","Sitta canadensis",NA
"2005","Red-breasted Nuthatch","Sitta canadensis",2
"2006","Red-breasted Nuthatch","Sitta canadensis",NA
"2007","Red-breasted Nuthatch","Sitta canadensis",7
"2008","Red-breasted Nuthatch","Sitta canadensis",NA
"2009","Red-breasted Nuthatch","Sitta canadensis",NA
"2010","Red-breasted Nuthatch","Sitta canadensis",3
"2011","Red-breasted Nuthatch","Sitta canadensis",1
"2012","Red-breasted Nuthatch","Sitta canadensis",34
"2013","Red-breasted Nuthatch","Sitta canadensis",NA
"2014","Red-breasted Nuthatch","Sitta canadensis",NA
"2015","Red-breasted Nuthatch","Sitta canadensis",1
"2016","Red-breasted Nuthatch","Sitta canadensis",3
"2017","Red-breasted Nuthatch","Sitta canadensis",NA
"2018","Red-breasted Nuthatch","Sitta canadensis",24
"2019","Red-breasted Nuthatch","Sitta canadensis",2
"2020","Red-breasted Nuthatch","Sitta canadensis",15
"2021","Red-breasted Nuthatch","Sitta canadensis",NA
"2022","Red-breasted Nuthatch","Sitta canadensis",NA
"2023","Red-breasted Nuthatch","Sitta canadensis",NA
"2024","Red-breasted Nuthatch","Sitta canadensis",NA
"1902","White-breasted Nuthatch","Sitta carolinensis",1
"1903","White-breasted Nuthatch","Sitta carolinensis",1
"1904","White-breasted Nuthatch","Sitta carolinensis",NA
"1905","White-breasted Nuthatch","Sitta carolinensis",NA
"1906","White-breasted Nuthatch","Sitta carolinensis",NA
"1940","White-breasted Nuthatch","Sitta carolinensis",1
"1942","White-breasted Nuthatch","Sitta carolinensis",3
"1943","White-breasted Nuthatch","Sitta carolinensis",6
"1948","White-breasted Nuthatch","Sitta carolinensis",6
"1949","White-breasted Nuthatch","Sitta carolinensis",1
"1968","White-breasted Nuthatch","Sitta carolinensis",13
"1969","White-breasted Nuthatch","Sitta carolinensis",10
"1970","White-breasted Nuthatch","Sitta carolinensis",8
"1971","White-breasted Nuthatch","Sitta carolinensis",10
"1973","White-breasted Nuthatch","Sitta carolinensis",5
"1974","White-breasted Nuthatch","Sitta carolinensis",17
"1975","White-breasted Nuthatch","Sitta carolinensis",17
"1976","White-breasted Nuthatch","Sitta carolinensis",6
"1977","White-breasted Nuthatch","Sitta carolinensis",8
"1978","White-breasted Nuthatch","Sitta carolinensis",7
"1979","White-breasted Nuthatch","Sitta carolinensis",6
"1980","White-breasted Nuthatch","Sitta carolinensis",5
"1981","White-breasted Nuthatch","Sitta carolinensis",10
"1982","White-breasted Nuthatch","Sitta carolinensis",11
"1983","White-breasted Nuthatch","Sitta carolinensis",13
"1984","White-breasted Nuthatch","Sitta carolinensis",7
"1985","White-breasted Nuthatch","Sitta carolinensis",14
"1986","White-breasted Nuthatch","Sitta carolinensis",13
"1987","White-breasted Nuthatch","Sitta carolinensis",22
"1988","White-breasted Nuthatch","Sitta carolinensis",12
"1989","White-breasted Nuthatch","Sitta carolinensis",9
"1990","White-breasted Nuthatch","Sitta carolinensis",13
"1991","White-breasted Nuthatch","Sitta carolinensis",22
"1992","White-breasted Nuthatch","Sitta carolinensis",10
"1993","White-breasted Nuthatch","Sitta carolinensis",24
"1994","White-breasted Nuthatch","Sitta carolinensis",21
"1995","White-breasted Nuthatch","Sitta carolinensis",25
"1996","White-breasted Nuthatch","Sitta carolinensis",22
"1997","White-breasted Nuthatch","Sitta carolinensis",32
"1998","White-breasted Nuthatch","Sitta carolinensis",18
"1999","White-breasted Nuthatch","Sitta carolinensis",40
"2000","White-breasted Nuthatch","Sitta carolinensis",16
"2001","White-breasted Nuthatch","Sitta carolinensis",25
"2002","White-breasted Nuthatch","Sitta carolinensis",26
"2003","White-breasted Nuthatch","Sitta carolinensis",30
"2004","White-breasted Nuthatch","Sitta carolinensis",78
"2005","White-breasted Nuthatch","Sitta carolinensis",64
"2006","White-breasted Nuthatch","Sitta carolinensis",53
"2007","White-breasted Nuthatch","Sitta carolinensis",33
"2008","White-breasted Nuthatch","Sitta carolinensis",51
"2009","White-breasted Nuthatch","Sitta carolinensis",87
"2010","White-breasted Nuthatch","Sitta carolinensis",49
"2011","White-breasted Nuthatch","Sitta carolinensis",52
"2012","White-breasted Nuthatch","Sitta carolinensis",53
"2013","White-breasted Nuthatch","Sitta carolinensis",60
"2014","White-breasted Nuthatch","Sitta carolinensis",52
"2015","White-breasted Nuthatch","Sitta carolinensis",47
"2016","White-breasted Nuthatch","Sitta carolinensis",68
"2017","White-breasted Nuthatch","Sitta carolinensis",56
"2018","White-breasted Nuthatch","Sitta carolinensis",60
"2019","White-breasted Nuthatch","Sitta carolinensis",48
"2020","White-breasted Nuthatch","Sitta carolinensis",47
"2021","White-breasted Nuthatch","Sitta carolinensis",19
"2022","White-breasted Nuthatch","Sitta carolinensis",40
"2023","White-breasted Nuthatch","Sitta carolinensis",9
"2024","White-breasted Nuthatch","Sitta carolinensis",53
"1902","Brown-headed Nuthatch","Sitta pusilla",NA
"1903","Brown-headed Nuthatch","Sitta pusilla",NA
"1904","Brown-headed Nuthatch","Sitta pusilla",NA
"1905","Brown-headed Nuthatch","Sitta pusilla",NA
"1906","Brown-headed Nuthatch","Sitta pusilla",NA
"1940","Brown-headed Nuthatch","Sitta pusilla",2
"1942","Brown-headed Nuthatch","Sitta pusilla",2
"1943","Brown-headed Nuthatch","Sitta pusilla",3
"1948","Brown-headed Nuthatch","Sitta pusilla",2
"1949","Brown-headed Nuthatch","Sitta pusilla",NA
"1968","Brown-headed Nuthatch","Sitta pusilla",9
"1969","Brown-headed Nuthatch","Sitta pusilla",10
"1970","Brown-headed Nuthatch","Sitta pusilla",11
"1971","Brown-headed Nuthatch","Sitta pusilla",23
"1973","Brown-headed Nuthatch","Sitta pusilla",13
"1974","Brown-headed Nuthatch","Sitta pusilla",39
"1975","Brown-headed Nuthatch","Sitta pusilla",11
"1976","Brown-headed Nuthatch","Sitta pusilla",18
"1977","Brown-headed Nuthatch","Sitta pusilla",13
"1978","Brown-headed Nuthatch","Sitta pusilla",10
"1979","Brown-headed Nuthatch","Sitta pusilla",20
"1980","Brown-headed Nuthatch","Sitta pusilla",16
"1981","Brown-headed Nuthatch","Sitta pusilla",22
"1982","Brown-headed Nuthatch","Sitta pusilla",8
"1983","Brown-headed Nuthatch","Sitta pusilla",11
"1984","Brown-headed Nuthatch","Sitta pusilla",16
"1985","Brown-headed Nuthatch","Sitta pusilla",12
"1986","Brown-headed Nuthatch","Sitta pusilla",11
"1987","Brown-headed Nuthatch","Sitta pusilla",5
"1988","Brown-headed Nuthatch","Sitta pusilla",16
"1989","Brown-headed Nuthatch","Sitta pusilla",13
"1990","Brown-headed Nuthatch","Sitta pusilla",32
"1991","Brown-headed Nuthatch","Sitta pusilla",8
"1992","Brown-headed Nuthatch","Sitta pusilla",19
"1993","Brown-headed Nuthatch","Sitta pusilla",38
"1994","Brown-headed Nuthatch","Sitta pusilla",25
"1995","Brown-headed Nuthatch","Sitta pusilla",46
"1996","Brown-headed Nuthatch","Sitta pusilla",24
"1997","Brown-headed Nuthatch","Sitta pusilla",30
"1998","Brown-headed Nuthatch","Sitta pusilla",32
"1999","Brown-headed Nuthatch","Sitta pusilla",26
"2000","Brown-headed Nuthatch","Sitta pusilla",16
"2001","Brown-headed Nuthatch","Sitta pusilla",38
"2002","Brown-headed Nuthatch","Sitta pusilla",48
"2003","Brown-headed Nuthatch","Sitta pusilla",16
"2004","Brown-headed Nuthatch","Sitta pusilla",45
"2005","Brown-headed Nuthatch","Sitta pusilla",43
"2006","Brown-headed Nuthatch","Sitta pusilla",65
"2007","Brown-headed Nuthatch","Sitta pusilla",40
"2008","Brown-headed Nuthatch","Sitta pusilla",76
"2009","Brown-headed Nuthatch","Sitta pusilla",78
"2010","Brown-headed Nuthatch","Sitta pusilla",80
"2011","Brown-headed Nuthatch","Sitta pusilla",57
"2012","Brown-headed Nuthatch","Sitta pusilla",100
"2013","Brown-headed Nuthatch","Sitta pusilla",78
"2014","Brown-headed Nuthatch","Sitta pusilla",130
"2015","Brown-headed Nuthatch","Sitta pusilla",56
"2016","Brown-headed Nuthatch","Sitta pusilla",72
"2017","Brown-headed Nuthatch","Sitta pusilla",67
"2018","Brown-headed Nuthatch","Sitta pusilla",59
"2019","Brown-headed Nuthatch","Sitta pusilla",54
"2020","Brown-headed Nuthatch","Sitta pusilla",41
"2021","Brown-headed Nuthatch","Sitta pusilla",26
"2022","Brown-headed Nuthatch","Sitta pusilla",81
"2023","Brown-headed Nuthatch","Sitta pusilla",15
"2024","Brown-headed Nuthatch","Sitta pusilla",34
"1902","Yellow-bellied Sapsucker","Sphyrapicus varius",NA
"1903","Yellow-bellied Sapsucker","Sphyrapicus varius",NA
"1904","Yellow-bellied Sapsucker","Sphyrapicus varius",NA
"1905","Yellow-bellied Sapsucker","Sphyrapicus varius",NA
"1906","Yellow-bellied Sapsucker","Sphyrapicus varius",NA
"1940","Yellow-bellied Sapsucker","Sphyrapicus varius",1
"1942","Yellow-bellied Sapsucker","Sphyrapicus varius",4
"1943","Yellow-bellied Sapsucker","Sphyrapicus varius",NA
"1948","Yellow-bellied Sapsucker","Sphyrapicus varius",4
"1949","Yellow-bellied Sapsucker","Sphyrapicus varius",4
"1968","Yellow-bellied Sapsucker","Sphyrapicus varius",11
"1969","Yellow-bellied Sapsucker","Sphyrapicus varius",6
"1970","Yellow-bellied Sapsucker","Sphyrapicus varius",13
"1971","Yellow-bellied Sapsucker","Sphyrapicus varius",11
"1973","Yellow-bellied Sapsucker","Sphyrapicus varius",6
"1974","Yellow-bellied Sapsucker","Sphyrapicus varius",24
"1975","Yellow-bellied Sapsucker","Sphyrapicus varius",21
"1976","Yellow-bellied Sapsucker","Sphyrapicus varius",22
"1977","Yellow-bellied Sapsucker","Sphyrapicus varius",22
"1978","Yellow-bellied Sapsucker","Sphyrapicus varius",15
"1979","Yellow-bellied Sapsucker","Sphyrapicus varius",19
"1980","Yellow-bellied Sapsucker","Sphyrapicus varius",7
"1981","Yellow-bellied Sapsucker","Sphyrapicus varius",18
"1982","Yellow-bellied Sapsucker","Sphyrapicus varius",13
"1983","Yellow-bellied Sapsucker","Sphyrapicus varius",10
"1984","Yellow-bellied Sapsucker","Sphyrapicus varius",23
"1985","Yellow-bellied Sapsucker","Sphyrapicus varius",17
"1986","Yellow-bellied Sapsucker","Sphyrapicus varius",11
"1987","Yellow-bellied Sapsucker","Sphyrapicus varius",7
"1988","Yellow-bellied Sapsucker","Sphyrapicus varius",23
"1989","Yellow-bellied Sapsucker","Sphyrapicus varius",18
"1990","Yellow-bellied Sapsucker","Sphyrapicus varius",7
"1991","Yellow-bellied Sapsucker","Sphyrapicus varius",14
"1992","Yellow-bellied Sapsucker","Sphyrapicus varius",11
"1993","Yellow-bellied Sapsucker","Sphyrapicus varius",22
"1994","Yellow-bellied Sapsucker","Sphyrapicus varius",28
"1995","Yellow-bellied Sapsucker","Sphyrapicus varius",43
"1996","Yellow-bellied Sapsucker","Sphyrapicus varius",25
"1997","Yellow-bellied Sapsucker","Sphyrapicus varius",28
"1998","Yellow-bellied Sapsucker","Sphyrapicus varius",33
"1999","Yellow-bellied Sapsucker","Sphyrapicus varius",34
"2000","Yellow-bellied Sapsucker","Sphyrapicus varius",17
"2001","Yellow-bellied Sapsucker","Sphyrapicus varius",27
"2002","Yellow-bellied Sapsucker","Sphyrapicus varius",35
"2003","Yellow-bellied Sapsucker","Sphyrapicus varius",41
"2004","Yellow-bellied Sapsucker","Sphyrapicus varius",46
"2005","Yellow-bellied Sapsucker","Sphyrapicus varius",42
"2006","Yellow-bellied Sapsucker","Sphyrapicus varius",37
"2007","Yellow-bellied Sapsucker","Sphyrapicus varius",54
"2008","Yellow-bellied Sapsucker","Sphyrapicus varius",70
"2009","Yellow-bellied Sapsucker","Sphyrapicus varius",67
"2010","Yellow-bellied Sapsucker","Sphyrapicus varius",40
"2011","Yellow-bellied Sapsucker","Sphyrapicus varius",49
"2012","Yellow-bellied Sapsucker","Sphyrapicus varius",60
"2013","Yellow-bellied Sapsucker","Sphyrapicus varius",79
"2014","Yellow-bellied Sapsucker","Sphyrapicus varius",62
"2015","Yellow-bellied Sapsucker","Sphyrapicus varius",57
"2016","Yellow-bellied Sapsucker","Sphyrapicus varius",34
"2017","Yellow-bellied Sapsucker","Sphyrapicus varius",75
"2018","Yellow-bellied Sapsucker","Sphyrapicus varius",43
"2019","Yellow-bellied Sapsucker","Sphyrapicus varius",45
"2020","Yellow-bellied Sapsucker","Sphyrapicus varius",78
"2021","Yellow-bellied Sapsucker","Sphyrapicus varius",33
"2022","Yellow-bellied Sapsucker","Sphyrapicus varius",51
"2023","Yellow-bellied Sapsucker","Sphyrapicus varius",24
"2024","Yellow-bellied Sapsucker","Sphyrapicus varius",40
"1902","Pine Siskin","Spinus pinus",NA
"1903","Pine Siskin","Spinus pinus",NA
"1904","Pine Siskin","Spinus pinus",NA
"1905","Pine Siskin","Spinus pinus",NA
"1906","Pine Siskin","Spinus pinus",NA
"1940","Pine Siskin","Spinus pinus",NA
"1942","Pine Siskin","Spinus pinus",NA
"1943","Pine Siskin","Spinus pinus",NA
"1948","Pine Siskin","Spinus pinus",NA
"1949","Pine Siskin","Spinus pinus",NA
"1968","Pine Siskin","Spinus pinus",15
"1969","Pine Siskin","Spinus pinus",200
"1970","Pine Siskin","Spinus pinus",NA
"1971","Pine Siskin","Spinus pinus",NA
"1973","Pine Siskin","Spinus pinus",78
"1974","Pine Siskin","Spinus pinus",14
"1975","Pine Siskin","Spinus pinus",49
"1976","Pine Siskin","Spinus pinus",NA
"1977","Pine Siskin","Spinus pinus",71
"1978","Pine Siskin","Spinus pinus",NA
"1979","Pine Siskin","Spinus pinus",NA
"1980","Pine Siskin","Spinus pinus",18
"1981","Pine Siskin","Spinus pinus",3
"1982","Pine Siskin","Spinus pinus",NA
"1983","Pine Siskin","Spinus pinus",NA
"1984","Pine Siskin","Spinus pinus",NA
"1985","Pine Siskin","Spinus pinus",NA
"1986","Pine Siskin","Spinus pinus",15
"1987","Pine Siskin","Spinus pinus",NA
"1988","Pine Siskin","Spinus pinus",NA
"1989","Pine Siskin","Spinus pinus",5
"1990","Pine Siskin","Spinus pinus",2
"1991","Pine Siskin","Spinus pinus",NA
"1992","Pine Siskin","Spinus pinus",NA
"1993","Pine Siskin","Spinus pinus",NA
"1994","Pine Siskin","Spinus pinus",NA
"1995","Pine Siskin","Spinus pinus",NA
"1996","Pine Siskin","Spinus pinus",NA
"1997","Pine Siskin","Spinus pinus",1
"1998","Pine Siskin","Spinus pinus",NA
"1999","Pine Siskin","Spinus pinus",22
"2000","Pine Siskin","Spinus pinus",NA
"2001","Pine Siskin","Spinus pinus",1
"2002","Pine Siskin","Spinus pinus",NA
"2003","Pine Siskin","Spinus pinus",NA
"2004","Pine Siskin","Spinus pinus",4
"2005","Pine Siskin","Spinus pinus",3
"2006","Pine Siskin","Spinus pinus",NA
"2007","Pine Siskin","Spinus pinus",NA
"2008","Pine Siskin","Spinus pinus",24
"2009","Pine Siskin","Spinus pinus",1
"2010","Pine Siskin","Spinus pinus",33
"2011","Pine Siskin","Spinus pinus",NA
"2012","Pine Siskin","Spinus pinus",560
"2013","Pine Siskin","Spinus pinus",1
"2014","Pine Siskin","Spinus pinus",109
"2015","Pine Siskin","Spinus pinus",NA
"2016","Pine Siskin","Spinus pinus",1
"2017","Pine Siskin","Spinus pinus",NA
"2018","Pine Siskin","Spinus pinus",19
"2019","Pine Siskin","Spinus pinus",NA
"2020","Pine Siskin","Spinus pinus",401
"2021","Pine Siskin","Spinus pinus",NA
"2022","Pine Siskin","Spinus pinus",1
"2023","Pine Siskin","Spinus pinus",2
"2024","Pine Siskin","Spinus pinus",NA
"1902","Spinus sp. (goldfinch sp.)","Spinus sp. goldfinch sp.",NA
"1903","Spinus sp. (goldfinch sp.)","Spinus sp. goldfinch sp.",15
"1904","Spinus sp. (goldfinch sp.)","Spinus sp. goldfinch sp.",2
"1905","Spinus sp. (goldfinch sp.)","Spinus sp. goldfinch sp.",NA
"1906","Spinus sp. (goldfinch sp.)","Spinus sp. goldfinch sp.",NA
"1940","Spinus sp. (goldfinch sp.)","Spinus sp. goldfinch sp.",90
"1942","Spinus sp. (goldfinch sp.)","Spinus sp. goldfinch sp.",17
"1943","Spinus sp. (goldfinch sp.)","Spinus sp. goldfinch sp.",60
"1948","Spinus sp. (goldfinch sp.)","Spinus sp. goldfinch sp.",NA
"1949","Spinus sp. (goldfinch sp.)","Spinus sp. goldfinch sp.",NA
"1968","Spinus sp. (goldfinch sp.)","Spinus sp. goldfinch sp.",NA
