"","dif_mass","dif_tailLen","dif_handWing","dif_Secondary","dif_KippsDist","dif_wingLen","dif_tarsusLen","dif_beakDep","dif_width","dif_beakLenNare","dif_beakLenCulm","dif_clutch","dif_ESI","dif_DB","dif_HB","dif_normMax","dif_elevaRange","dif_weight","dif_LAT","dif_mig","dif_habDen","dif_RLM","dif_primHab","dif_primDiet","dif_INwt","dif_FRwt","dif_NEwt","dif_SEwt","dif_VEwt","dif_FIwt","dif_SCwt","dif_PLwt","dif_MSwt","dif_habitat","dif_trophicLvl","dif_trophicNic","dif_primLife","sp1","sp2","corr"
"93",99.4,58.4,14.7,33,36.7,69.2,-1.5,-1.9,-1.8,1.5,8,-2,0.380211241711606,-2,1,-1500,-1500,106.466666666667,-2,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,"Mourning.Dove","Dark.eyed.Junco",0.07
"94",90.9,51.6,13.2,30.7,34.6,65.7,-3.2,-2.6,-1.8,0.9,4.2,-4,0.6232492903979,-2,-2,-100,-100,97.1383333333333,-3,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,"Mourning.Dove","White.crowned.Sparrow",0.115394711409157
"95",94.5,51.8,16.9,33.5,38.8,71.6,-3.4,-2.9,-2.4,0.9,6,-6,0.380211241711606,-3,2,1500,1500,99.5166666666667,-1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,"Mourning.Dove","White.throated.Sparrow",0.347692307692308
"96",93.2,62.6,12.7,31.6,34.3,65.8,-0.5,-3.2,-2.2,1.6,7.6,-4,0.301029995663981,-1,0,-500,-500,102.825,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,"Mourning.Dove","Vesper.Sparrow",-0.0192757094636374
"97",98.9,71,12.5,36.4,35.5,71.6,-1.1,-2,-1.4,1,6.8,-4,0.477121254719662,-2,0,-500,-500,105.6,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,"Mourning.Dove","Savannah.Sparrow",0.353076923076923
"98",97,55,16.5,39,39.9,78.1,-1.9,-3.3,-2.6,0.800000000000001,6.2,-5,0.380211241711606,-2,1,0,0,101.533333333333,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,"Mourning.Dove","Song.Sparrow",0.403076923076923
"99",102.8,65.2,17.5,41.2,41.2,82.1,-2.3,-1.8,-1.4,1.1,5.7,-5,0.556302500767287,-2,-1,1500,1500,109.7,-1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,"Mourning.Dove","Swamp.Sparrow",-0.0138461538461538
"100",78.9,30.5,23,20.8,42,62.1,-7.4,-4.8,-2.8,-0.5,4.2,-4,0.602059991327962,-3,0,520,520,85.8833333333333,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,"Mourning.Dove","Eastern.Towhee",0.361538461538462
"101",27.1,54.8,11.8,5.5,24.7,36.3,-20.2,-4.8,-3.4,-10.7,-13.9,-5,0.204119982655925,-1,1,0,0,28.5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,"Mourning.Dove","Eastern.Meadowlark",0.0161538461538462
"102",86.1,48.9,9.2,24.2,27.6,52.3,-3.8,-3,-2.3,-4,-1.5,-4,0.477121254719662,-2,0,1500,1500,93.5666666666667,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,"Mourning.Dove","Baltimore.Oriole",0.33352568418464
"103",68.1,33.3,12.6,2.69999999999999,25.3,26.4,-8.4,-5.4,-2.9,-6.1,-3.1,-2,0.204119982655925,-1,1,0,0,70.6,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,"Mourning.Dove","Red.winged.Blackbird",0.161538461538462
"104",78.6,52.4,3.6,22.8,19.2,39.4,-5.1,-5.5,-3.1,-1.8,2,-1,0.204119982655925,-1,1,-395,-395,84.25,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,"Mourning.Dove","Brown.headed.Cowbird",0.533076923076923
"105",59.3,32.2,8.6,9,21,30,-10.6,-3.2,-2.3,-6,-3.4,-2,0.556302500767287,-2,-1,1035,1035,64.55,-1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,"Mourning.Dove","Rusty.Blackbird",-0.245384615384615
"106",13.7,4,10.7,-6.60000000000001,18.8,11.5,-16,-7.1,-4.6,-12.5,-13.4,-6,0.556302500767287,-2,-1,1500,1500,19.25,-1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"Mourning.Dove","Common.Grackle",0.119230769230769
"107",108,75.6,11.1,41.9,36.1,75.6,2.3,0.1,-0.2,0.300000000000001,5.9,-1,-0.397940008672037,0,3,0,0,116.72,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,"Mourning.Dove","Black.and.white.Warbler",0.23253138777821
"108",109.7,75.7,13.6,45.6,39.3,84.5,1.2,-0.6,-1.1,1.5,7.8,-3,-0.0969100130080562,-1,3,-850,-850,117.86,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,"Mourning.Dove","Orange.crowned.Warbler",-0.112013371012359
"109",109.4,72.8,20.5,47.3,44.6,89.7,-0.599999999999998,0.1,-0.3,1.4,6.9,-5,-0.397940008672037,0,3,-2100,-2100,115.725,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,"Mourning.Dove","Common.Yellowthroat",-0.235090436793804
"110",108.6,71.2,16.5,41.2,40.4,80.7,0.5,0.3,-0.0999999999999996,2.2,6.7,-1,0.505149978319906,-3,1,610,610,117.05,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,"Mourning.Dove","Palm.Warbler",-0.246923076923077
"111",107.1,68.2,8,40.4,32.5,72.6,1,-0.4,-0.4,1.3,6.2,-1,0.380211241711606,-2,1,-550,-550,114.75,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,"Mourning.Dove","Pine.Warbler",-0.18
"112",76.3,20.4,21.1,13.9,38.9,50.9,-4.9,-8.9,-6.6,-5.4,2,-4,0.204119982655925,-3,3,500,500,82.3666666666667,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,"Mourning.Dove","Northern.Cardinal",0.0730769230769231
"115",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"American.Woodcock","American.Woodcock",1
"116",124.7,-19.9,1.5,-8.10000000000001,-0.600000000000001,-9.89999999999998,10.7,2,-1.2,40.3,44.6,-6,0.477121254719662,-1,-4,-1900,-1900,115.45,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,"American.Woodcock","Red.headed.Woodpecker",-0.123846153846154
"117",126.8,-13.4,2.4,0.399999999999991,4.5,2.60000000000001,10.2,1.8,-0.699999999999999,39,39.3,-5,0.176091259055681,-1,0,-100,-100,127.266666666667,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,"American.Woodcock","Red.bellied.Woodpecker",0.363846153846154
"118",146,-10.6,-3.3,8.2,-2.2,5.00000000000001,10.8,3.1,-0.3,41.4,47.1,-2,0.397940008672038,-3,0,-2500,-2500,143.516666666667,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,"American.Woodcock","Yellow.bellied.Sapsucker",-0.0553846153846154
"119",170.7,4.8,3.6,24.9,15.7,38.5,15.5,4.6,1.5,48.4,54.5,-3,0.176091259055681,-1,0,-2250,-2250,165.966666666667,0,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,"American.Woodcock","Downy.Woodpecker",0.159230769230769
"120",-90.3,-103.9,5.3,-75.8,-16.4,-98.6,2,-2.5,-8.2,23.2,19.8,-4,0.176091259055681,-1,0,-1800,-1800,-95.7666666666667,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,"American.Woodcock","Pileated.Woodpecker",0.560769230769231
"121",176.6,-6.7,10,24.1,22.6,45.9,13.6,5.3,0.9,50.9,54.5,-3,-0.602059991327962,1,2,-2000,-2000,172.866666666667,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,"American.Woodcock","Eastern.Phoebe",0.21
"122",181,12,1.3,37.6,17.9,54.5,12.7,5,2.4,53.1,58.2,-1,-0.602059991327962,0,3,-1900,-1900,175.55,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,"American.Woodcock","Blue.headed.Vireo",0.102307692307692
"123",108.3,-58,13.2,-17.5,17.1,-0.199999999999989,-3.4,0.5,-3.7,42,42,-4,0.0511525224473814,-1,1,-500,-500,116.293333333333,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,"American.Woodcock","Blue.Jay",0.263076923076923
"124",-252.5,-103.7,-5.9,-95.4,-66.9,-163.7,-23.7,-7.2,-7.5,27.4,22,-3,0.698970004336019,-3,-4,-1300,-1300,-263.933333333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"American.Woodcock","American.Crow",0.102307692307692
"125",-88.3,-93.7,-5.7,-85.4,-60.6,-146.9,-15.8,-5.4,-7.4,33.4,28.6,-3,0.574031267727719,-3,-2,-500,-500,-80.825,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"American.Woodcock","Fish.Crow",0.0782275055178332
"126",-731.7,-165.3,-9.2,-161.9,-127.2,-289.9,-35.8,-18.5,-15.5,11.4,-5.09999999999999,-6,0.698970004336019,-3,-4,-5500,-5500,-686.333333333333,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,"American.Woodcock","Common.Raven",0.103427590950907
"127",164.7,3.6,-4.5,28.8,6.5,34.4,14.6,4.5,1.9,54,56.8,-3,0.352182518111363,-1,-2,-2500,-2500,158.975,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,"American.Woodcock","Cedar.Waxwing",-0.01
"128",174.7,-5.2,14.5,25.6,27.5,51.9,10.8,3.9,1.5,51.8,58.6,-1,0.352182518111363,-1,-2,-110,-110,170.2,0,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,"American.Woodcock","Tufted.Titmouse",0.127332181620664
"129",186.3,13.8,11.1,43.8,28.6,71,16.5,5.7,2.9,54,63,0,0.352182518111363,-1,-2,-1350,-1350,181.583333333333,0,0,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,"American.Woodcock","Carolina.Chickadee",0.227692307692308
"130",190.1,21.2,8.6,45.9,27.4,71.8,12.9,7.2,3.7,54.3,61.3,-6,0.273001272063738,-1,-1,-2500,-2500,185.025,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,"American.Woodcock","Ruby.crowned.Kinglet",-0.0623076923076923
"131",190.1,20.6,7,47.4,26.6,72.6,15.1,6.9,4.3,55.2,62.9,-5,-0.602059991327962,0,3,-3000,-3000,185.775,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,"American.Woodcock","Golden.crowned.Kinglet",0.130769230769231
"132",177.3,12.7,19.2,38.2,33.2,70.4,9.9,5.5,3.2,49.5,55,-2,-0.425968732272281,1,1,-1500,-1500,172.2,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,"American.Woodcock","Carolina.Wren",0.665384615384615
"133",187.4,35.8,13.6,52.8,32.3,84,13.2,7.1,4.1,52.1,59.4,-5,-0.602059991327962,1,2,-1500,-1500,183,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,"American.Woodcock","Winter.Wren",0.4
"134",175.3,14.6,-0.599999999999998,29.9,12.4,41.2,12.8,5.2,2.4,48.4,52.8,-6,-0.301029995663981,0,2,-3000,-3000,170.28,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,"American.Woodcock","White.breasted.Nuthatch",0.324615384615385
"135",186.1,28,7.3,40.9,24.9,64.8,16.5,5.5,3.1,50.2,56.6,-5,0,0,0,-100,-100,181.924,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,"American.Woodcock","Brown.headed.Nuthatch",0.553846153846154
"136",186.5,27.8,4.4,41.9,22.7,63.4,16.8,6.2,3.1,50.2,57.9,-5,0.0969100130080565,0,-1,-2575,-2575,181.4,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,0,"American.Woodcock","Red.breasted.Nuthatch",0.226197349827645
"137",147.8,-54.2,10,0.299999999999997,16.9,17.5,-0.900000000000002,4.1,1.8,48.4,49.8,-3,0,0,0,-2500,-2500,143.85,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,"American.Woodcock","Northern.Mockingbird",0.508461538461539
"138",127.5,-58.4,16.7,4.09999999999999,26,27.3,-2.9,3.1,1,41.3,41.8,-3,-0.1249387366083,-1,2,-20,-20,121.833333333333,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,"American.Woodcock","Brown.Thrasher",-0.202307692307692
"139",168.8,0.899999999999999,-2.2,26.4,8.6,34,11.6,4.9,2.2,51.5,56.5,0,-0.1249387366083,0,1,-1940,-1940,162.116666666667,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,"American.Woodcock","Eastern.Bluebird",-0.168461538461538
"140",166.2,-4.3,3.7,25.5,16,40.8,2.4,5.7,3,51.4,53.1,-2,0.352182518111363,-1,-2,-3000,-3000,164,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,"American.Woodcock","Hermit.Thrush",0.141538461538462
"141",117.8,-32.3,1.6,0.5,3.1,2.80000000000001,-1.4,2.6,0.800000000000001,48.1,48.5,-1,0.243038048686294,0,-3,-3000,-3000,112.366666666667,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,"American.Woodcock","American.Robin",0.135384615384615
"142",169.8,6.2,3.3,36.4,19.6,54.9,13.4,2,0.100000000000001,51.5,58.4,-6,-0.425968732272281,1,1,-4100,-4100,164.56,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,"American.Woodcock","House.Sparrow",0.563846153846154
"143",173,3.9,2.5,32.6,17.2,48.7,14.7,0.4,-1.1,51.5,59.7,-4,0.477121254719662,-2,-2,-500,-500,167.721666666667,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,"American.Woodcock","Purple.Finch",-0.108461538461538
"144",174.9,-2.8,3.1,35,18.8,52.6,13.9,1.2,-0.199999999999999,52.2,61.3,-4,0.243038048686294,0,-3,-3000,-3000,170.275,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,"American.Woodcock","House.Finch",0.16
"145",183.5,15.1,3,40.5,20.9,60,17.8,3.1,2.1,52.4,60.4,-4,-0.301029995663981,1,0,-500,-500,179.05,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,"American.Woodcock","American.Goldfinch",-0.102307692307692
"146",183.6,15.1,-4.6,43.8,14.4,57.4,17.4,3.9,2.1,51.6,57.9,0,0.176091259055681,-1,0,-3500,-3500,177.433333333333,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,"American.Woodcock","Pine.Siskin",0.240769230769231
"147",184.1,7.4,6.4,39.8,23.7,61.8,15,4.5,2.4,53.6,58.8,-4,0.0969100130080565,0,-1,-3300,-3300,178.65,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,"American.Woodcock","Chipping.Sparrow",0.399230769230769
"148",183.8,1.4,13.9,37.3,29.2,65.4,13.4,4.2,2.1,54,61.5,-3,0,0,0,-500,-500,178.183333333333,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,"American.Woodcock","Field.Sparrow",0.176153846153846
"149",176.8,-0.399999999999999,8.7,32.2,23.6,54.6,10.2,4.1,1.9,52.8,60.3,-1,0.176091259055681,-1,0,-3500,-3500,171.466666666667,-1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,"American.Woodcock","Dark.eyed.Junco",0.0615384615384615
"150",168.3,-7.2,7.2,29.9,21.5,51.1,8.5,3.4,1.9,52.2,56.5,-3,0.419129307741976,-1,-3,-2100,-2100,162.138333333333,-2,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,"American.Woodcock","White.crowned.Sparrow",0.152568846628214
"151",171.9,-7.00000000000001,10.9,32.7,25.7,57,8.3,3.1,1.3,52.2,58.3,-5,0.176091259055681,-2,1,-500,-500,164.516666666667,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,"American.Woodcock","White.throated.Sparrow",0.0515384615384615
"152",170.6,3.8,6.7,30.8,21.2,51.2,11.2,2.8,1.5,52.9,59.9,-3,0.0969100130080565,0,-1,-2500,-2500,167.825,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,"American.Woodcock","Vesper.Sparrow",-0.154205675709099
"153",176.3,12.2,6.5,35.6,22.4,57,10.6,4,2.3,52.3,59.1,-3,0.273001272063738,-1,-1,-2500,-2500,170.6,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,"American.Woodcock","Savannah.Sparrow",-0.108461538461538
"154",174.4,-3.8,10.5,38.2,26.8,63.5,9.8,2.7,1.1,52.1,58.5,-4,0.176091259055681,-1,0,-2000,-2000,166.533333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"American.Woodcock","Song.Sparrow",-0.00384615384615385
"155",180.2,6.4,11.5,40.4,28.1,67.5,9.4,4.2,2.3,52.4,58,-4,0.352182518111363,-1,-2,-500,-500,174.7,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,"American.Woodcock","Swamp.Sparrow",-0.0846153846153846
"156",156.3,-28.3,17,20,28.9,47.5,4.3,1.2,0.9,50.8,56.5,-3,0.397940008672038,-2,-1,-1480,-1480,150.883333333333,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,"American.Woodcock","Eastern.Towhee",-0.0838461538461539
"157",104.5,-4.00000000000001,5.8,4.7,11.6,21.7,-8.5,1.2,0.300000000000001,40.6,38.4,-4,0,0,0,-2000,-2000,93.5,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,"American.Woodcock","Eastern.Meadowlark",-0.233846153846154
"158",163.5,-9.9,3.2,23.4,14.5,37.7,7.9,3,1.4,47.3,50.8,-3,0.273001272063738,-1,-1,-500,-500,158.566666666667,1,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,"American.Woodcock","Baltimore.Oriole",-0.0427005201205249
"159",145.5,-25.5,6.6,1.89999999999999,12.2,11.8,3.3,0.6,0.800000000000001,45.2,49.2,-1,0,0,0,-2000,-2000,135.6,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,"American.Woodcock","Red.winged.Blackbird",0.0446153846153846
"160",156,-6.4,-2.4,22,6.1,24.8,6.6,0.5,0.6,49.5,54.3,0,0,0,0,-2395,-2395,149.25,1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,"American.Woodcock","Brown.headed.Cowbird",-0.251538461538462
"161",136.7,-26.6,2.6,8.2,7.9,15.4,1.1,2.8,1.4,45.3,48.9,-1,0.352182518111363,-1,-2,-965,-965,129.55,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,"American.Woodcock","Rusty.Blackbird",0.230769230769231
"162",91.1,-54.8,4.7,-7.40000000000001,5.7,-3.09999999999999,-4.3,-1.1,-0.9,38.8,38.9,-5,0.352182518111363,-1,-2,-500,-500,84.25,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,"American.Woodcock","Common.Grackle",-0.466153846153846
"163",185.4,16.8,5.1,41.1,23,61,14,6.1,3.5,51.6,58.2,0,-0.602059991327962,1,2,-2000,-2000,181.72,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,"American.Woodcock","Black.and.white.Warbler",-0.3599616681666
"164",187.1,16.9,7.6,44.8,26.2,69.9,12.9,5.4,2.6,52.8,60.1,-2,-0.301029995663981,0,2,-2850,-2850,182.86,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,"American.Woodcock","Orange.crowned.Warbler",0.119738431082176
"165",186.8,14,14.5,46.5,31.5,75.1,11.1,6.1,3.4,52.7,59.2,-4,-0.602059991327962,1,2,-4100,-4100,180.725,1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,"American.Woodcock","Common.Yellowthroat",0.187764538715837
"166",186,12.4,10.5,40.4,27.3,66.1,12.2,6.3,3.6,53.5,59,0,0.301029995663981,-2,0,-1390,-1390,182.05,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,"American.Woodcock","Palm.Warbler",-0.127692307692308
"167",184.5,9.4,2,39.6,19.4,58,12.7,5.6,3.3,52.6,58.5,0,0.176091259055681,-1,0,-2550,-2550,179.75,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,"American.Woodcock","Pine.Warbler",-0.09
"168",153.7,-38.4,15.1,13.1,25.8,36.3,6.8,-2.9,-2.9,45.9,54.3,-3,0,-2,2,-1500,-1500,147.366666666667,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,"American.Woodcock","Northern.Cardinal",0.378461538461538
"172",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Red.headed.Woodpecker","Red.headed.Woodpecker",1
"173",2.09999999999999,6.5,0.900000000000002,8.5,5.1,12.5,-0.5,-0.199999999999999,0.5,-1.3,-5.3,1,-0.301029995663981,0,4,1800,1800,11.8166666666667,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,"Red.headed.Woodpecker","Red.bellied.Woodpecker",0.571538461538462
"174",21.3,9.3,-4.8,16.3,-1.6,14.9,0.100000000000001,1.1,0.9,1.1,2.5,4,-0.0791812460476249,-2,4,-600,-600,28.0666666666667,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,"Red.headed.Woodpecker","Yellow.bellied.Sapsucker",0.188461538461538
"175",46,24.7,2.1,33,16.3,48.4,4.8,2.6,2.7,8.1,9.9,3,-0.301029995663981,0,4,-350,-350,50.5166666666667,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,"Red.headed.Woodpecker","Downy.Woodpecker",0.356153846153846
"176",-215,-84,3.8,-67.7,-15.8,-88.7,-8.7,-4.5,-7,-17.1,-24.8,2,-0.301029995663981,0,4,100,100,-211.216666666667,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,"Red.headed.Woodpecker","Pileated.Woodpecker",0.0253846153846154
"177",51.9,13.2,8.5,32.2,23.2,55.8,2.9,3.3,2.1,10.6,9.9,3,-1.07918124604762,2,6,-100,-100,57.4166666666667,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,"Red.headed.Woodpecker","Eastern.Phoebe",-0.0261538461538462
"178",56.3,31.9,-0.199999999999999,45.7,18.5,64.4,2,3,3.6,12.8,13.6,5,-1.07918124604762,1,7,0,0,60.1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,"Red.headed.Woodpecker","Blue.headed.Vireo",-0.344615384615385
"179",-16.4,-38.1,11.7,-9.39999999999999,17.7,9.69999999999999,-14.1,-1.5,-2.5,1.7,-2.6,2,-0.425968732272281,0,5,1400,1400,0.843333333333334,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,"Red.headed.Woodpecker","Blue.Jay",0.487692307692308
"180",-377.2,-83.8,-7.4,-87.3,-66.3,-153.8,-34.4,-9.2,-6.3,-12.9,-22.6,3,0.221848749616356,-2,0,600,600,-379.383333333333,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,"Red.headed.Woodpecker","American.Crow",-0.144615384615385
"181",-213,-73.8,-7.2,-77.3,-60,-137,-26.5,-7.4,-6.2,-6.9,-16,3,0.0969100130080564,-2,2,1400,1400,-196.275,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,"Red.headed.Woodpecker","Fish.Crow",-0.328324308872876
"182",-856.4,-145.4,-10.7,-153.8,-126.6,-280,-46.5,-20.5,-14.3,-28.9,-49.7,0,0.221848749616356,-2,0,-3600,-3600,-801.783333333333,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,"Red.headed.Woodpecker","Common.Raven",-0.104205242010688
"183",40,23.5,-6,36.9,7.1,44.3,3.9,2.5,3.1,13.7,12.2,3,-0.1249387366083,0,2,-600,-600,43.525,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,"Red.headed.Woodpecker","Cedar.Waxwing",-0.26
"184",50,14.7,13,33.7,28.1,61.8,0.100000000000001,1.9,2.7,11.5,14,5,-0.1249387366083,0,2,1790,1790,54.75,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,"Red.headed.Woodpecker","Tufted.Titmouse",0.010771302372745
"185",61.6,33.7,9.6,51.9,29.2,80.9,5.8,3.7,4.1,13.7,18.4,6,-0.1249387366083,0,2,550,550,66.1333333333333,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,"Red.headed.Woodpecker","Carolina.Chickadee",-0.236153846153846
"186",65.4,41.1,7.1,54,28,81.7,2.2,5.2,4.9,14,16.7,0,-0.204119982655925,0,3,-600,-600,69.575,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,"Red.headed.Woodpecker","Ruby.crowned.Kinglet",0.221538461538462
"187",65.4,40.5,5.5,55.5,27.2,82.5,4.4,4.9,5.5,14.9,18.3,1,-1.07918124604762,1,7,-1100,-1100,70.325,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,"Red.headed.Woodpecker","Golden.crowned.Kinglet",0.305384615384615
"188",52.6,32.6,17.7,46.3,33.8,80.3,-0.799999999999997,3.5,4.4,9.2,10.4,4,-0.903089986991944,2,5,400,400,56.75,0,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,1,"Red.headed.Woodpecker","Carolina.Wren",-0.07
"189",62.7,55.7,12.1,60.9,32.9,93.9,2.5,5.1,5.3,11.8,14.8,1,-1.07918124604762,2,6,400,400,67.55,0,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,"Red.headed.Woodpecker","Winter.Wren",-0.00923076923076923
"190",50.6,34.5,-2.1,38,13,51.1,2.1,3.2,3.6,8.1,8.2,0,-0.778151250383644,1,6,-1100,-1100,54.83,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,"Red.headed.Woodpecker","White.breasted.Nuthatch",0.315384615384615
"191",61.4,47.9,5.8,49,25.5,74.7,5.8,3.5,4.3,9.9,12,1,-0.477121254719662,1,4,1800,1800,66.474,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,"Red.headed.Woodpecker","Brown.headed.Nuthatch",0.0792307692307692
"192",61.8,47.7,2.9,50,23.3,73.3,6.1,4.2,4.3,9.9,13.3,1,-0.380211241711606,1,3,-675,-675,65.95,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,"Red.headed.Woodpecker","Red.breasted.Nuthatch",-0.0488555500478078
