"route","year","common_name","count","slope","intercept"
"orng-11","2011","Mourning Dove",12,-0.208865702414796,432.264690262724
"orng-11","2011","Muscovy Duck",0,0,0
"orng-11","2011","Mute Swan",0,0,0
"orng-11","2011","Northern Bobwhite",0,0,0
"orng-11","2011","Northern Cardinal",30,-0.782918371809695,1604.65774265097
"orng-11","2011","Northern Flicker",0,0.0141826247227517,-28.4304770235235
"orng-11","2011","Northern House Wren",0,0.00193683421324033,-3.5962325450649
"orng-11","2011","Northern Mockingbird",7,-0.285089500484212,580.600293649065
"orng-11","2011","Northern Parula",1,0.100777857611447,-201.829777264068
"orng-11","2011","Northern Rough-winged Swallow",1,-0.0471088063478192,95.5664302895905
"orng-11","2011","Northern Waterthrush",0,0,0
"orng-11","2011","Orchard Oriole",0,0.00334260098091283,-6.6741432632533
"orng-11","2011","Osprey",0,0,0
"orng-11","2011","Ovenbird",2,-0.064540314266968,131.932523195146
"orng-11","2011","Pileated Woodpecker",0,0.0273343538158761,-54.7371528537071
"orng-11","2011","Pine Warbler",7,-0.0312705007653605,69.7553028646374
"orng-11","2011","Prairie Warbler",1,0.0136515572771858,-26.9121551966509
"orng-11","2011","Prothonotary Warbler",0,0,0
"orng-11","2011","Purple Martin",0,0,0
"orng-11","2011","Red-bellied Woodpecker",6,0.162412920558561,-320.867951641629
"orng-11","2011","Red-eyed Vireo",6,-0.0744119209021896,155.39074068289
"orng-11","2011","Red-headed Woodpecker",0,0,0
"orng-11","2011","Red-shouldered Hawk",1,0.0428915060447985,-85.3326981350188
"orng-11","2011","Red-tailed Hawk",0,0.00315516541188962,-6.19708850082775
"orng-11","2011","Red-winged Blackbird",1,-0.0172440723501281,35.8890381431352
"orng-11","2011","Ring-billed Gull",0,0,0
"orng-11","2011","Rock Pigeon",0,0,0
"orng-11","2011","Ruby-throated Hummingbird",0,-0.000187435569023214,0.477054762425549
"orng-11","2011","Scarlet Tanager",0,-0.0223985504982669,45.5080441098386
"orng-11","2011","Sharp-shinned Hawk",0,0,0
"orng-11","2011","Sharp-shinned/Cooper's Hawk",0,0,0
"orng-11","2011","Song Sparrow",0,0,0
"orng-11","2011","Summer Tanager",1,0.0642279216519342,-127.804098591113
"orng-11","2011","Summer/Scarlet Tanager",0,0,0
"orng-11","2011","Swainson's Thrush",0,0,0
"orng-11","2011","Tree Swallow",0,0,0
"orng-11","2011","Tufted Titmouse",12,-0.00174939864420746,15.1191777826199
"orng-11","2011","Turkey Vulture",0,0.00502952110212113,-9.96763612508197
"orng-11","2011","Warbling Vireo",0,0,0
"orng-11","2011","White-breasted Nuthatch",3,0.0590734435037961,-116.185092624411
"orng-11","2011","White-eyed Vireo",1,0.0858454906126025,-171.491081190842
"orng-11","2011","Wild Turkey",0,0.0154321951829061,-30.944175439693
"orng-11","2011","Willow Flycatcher",0,0,0
"orng-11","2011","Wood Duck",0,0.00771609759145303,-15.4720877198465
"orng-11","2011","Wood Thrush",6,-0.468995032957428,949.50385804881
"orng-11","2011","Worm-eating Warbler",0,0,0
"orng-11","2011","Yellow Warbler",0,0,0
"orng-11","2011","Yellow-billed Cuckoo",1,0.0904376620536697,-180.678922870265
"orng-11","2011","Yellow-breasted Chat",0,-0.0168067226890754,34.1092436974786
"orng-11","2011","Yellow-crowned Night Heron",0,0,0
"orng-11","2011","Yellow-throated Vireo",0,0.0231482927743591,-46.4162631595395
"orng-11","2011","Yellow-throated Warbler",1,-0.00752866202243046,15.9950329574222
"orng-11","2011","crow sp.",0,0,0
"orng-11","2011","duck sp.",0,0,0
"orng-11","2011","hawk sp.",0,0,0
"orng-11","2011","passerine sp.",0,0,0
"orng-11","2011","swallow sp.",0,0,0
"orng-11","2011","waterfowl sp.",0,0,0
"orng-11","2011","woodpecker sp.",0,0,0
"cthm-06","2011","Acadian Flycatcher",0,0.00478468899521514,-9.17583732057382
"cthm-06","2011","Accipitrine hawk sp.",0,0,0
"cthm-06","2011","American Crow",35,-0.333239515902049,704.761258091743
"cthm-06","2011","American Goldfinch",4,-0.166338305657194,338.539403321142
"cthm-06","2011","American Redstart",0,0,0
"cthm-06","2011","American Robin",5,-0.206163805235013,419.2603433718
"cthm-06","2011","American/Fish Crow",0,0,0
"cthm-06","2011","Bald Eagle",0,0,0
"cthm-06","2011","Baltimore Oriole",0,0,0
"cthm-06","2011","Barn Swallow",1,-0.0244863495637494,50.561638052351
"cthm-06","2011","Barred Owl",0,0.0195609344216157,-39.1526878694064
"cthm-06","2011","Belted Kingfisher",0,-0.00253307064452583,5.19603152265707
"cthm-06","2011","Black Vulture",0,0.0396847734309038,-79.4878271882922
"cthm-06","2011","Black-and-white Warbler",0,0,0
"cthm-06","2011","Black-throated Blue Warbler",0,0,0
"cthm-06","2011","Blackpoll Warbler",0,0.00858429496200402,-17.2198846045597
"cthm-06","2011","Blue Grosbeak",6,0.267801857585143,-532.863777089791
"cthm-06","2011","Blue Jay",3,0.0313819307627349,-59.7341683084701
"cthm-06","2011","Blue-gray Gnatcatcher",5,0.395159020546021,-789.580917534484
"cthm-06","2011","Blue-headed Vireo",0,0,0
"cthm-06","2011","Broad-winged Hawk",0,0,0
"cthm-06","2011","Brown Thrasher",2,0.0219532789192241,-42.365606529695
"cthm-06","2011","Brown-headed Cowbird",3,0.121305938643401,-241.443287362794
"cthm-06","2011","Brown-headed Nuthatch",1,-0.0270194202082743,55.0076695750063
"cthm-06","2011","Buteo sp.",0,0,0
"cthm-06","2011","Canada Goose",3,-0.0372924289332977,77.5249085280083
"cthm-06","2011","Carolina Chickadee",5,0.252744159864905,-503.420700816216
"cthm-06","2011","Carolina Wren",17,0.729946524064173,-1450.6564171123
"cthm-06","2011","Cedar Waxwing",1,-0.0132282578103017,27.412609062765
"cthm-06","2011","Chimney Swift",4,-0.141570503799607,288.261539544049
"cthm-06","2011","Chipping Sparrow",14,0.0333520968195886,-53.2477483816483
"cthm-06","2011","Chuck-will's-widow",0,0,0
"cthm-06","2011","Cliff Swallow",0,0,0
"cthm-06","2011","Common Grackle",15,-0.805235012665355,1634.12179848016
"cthm-06","2011","Common Nighthawk",0,0,0
"cthm-06","2011","Common Yellowthroat",1,0.0924570785251905,-184.905150576978
"cthm-06","2011","Cooper's Hawk",0,-0.00253307064452583,5.19603152265707
"cthm-06","2011","Dickcissel",0,0.00717703349282303,-14.3887559808614
"cthm-06","2011","Double-crested Cormorant",0,0,0
"cthm-06","2011","Downy Woodpecker",2,-0.0106951871657746,23.7165775401054
"cthm-06","2011","Downy/Hairy Woodpecker",0,0,0
"cthm-06","2011","Eastern Bluebird",12,-0.24964818463271,514.042217844085
"cthm-06","2011","Eastern Kingbird",1,-0.0315226569096538,64.7172811708416
"cthm-06","2011","Eastern Meadowlark",9,-0.484660849985935,983.840698001703
"cthm-06","2011","Eastern Phoebe",2,0.105403884041655,-209.601533915001
"cthm-06","2011","Eastern Screech-Owl",0,0,0
"cthm-06","2011","Eastern Towhee",6,-0.17632986208838,360.590416549402
"cthm-06","2011","Eastern Whip-poor-will",0,-0.0137911623979738,27.8450605122436
"cthm-06","2011","Eastern Wood-Pewee",7,-0.241767520405292,492.987897551367
"cthm-06","2011","European Starling",5,-0.473824936673237,957.891007599217
"cthm-06","2011","Field Sparrow",1,0.0374331550802137,-74.0080213903739
"cthm-06","2011","Fish Crow",0,-0.00197016605685341,4.0135800731777
"cthm-06","2011","Glossy Ibis",0,0,0
"cthm-06","2011","Grasshopper Sparrow",1,0.108218406980018,-216.7637911624
"cthm-06","2011","Gray Catbird",0,-0.0142133408387281,28.7943990993532
"cthm-06","2011","Great Blue Heron",1,-0.00520686743597001,11.1251759076845
"cthm-06","2011","Great Crested Flycatcher",2,0.155080213903744,-310.140374331553
"cthm-06","2011","Great Egret",0,0,0
"cthm-06","2011","Great Horned Owl",0,0,0
"cthm-06","2011","Green Heron",0,0.0116802701942021,-23.3483675766959
"cthm-06","2011","Hairy Woodpecker",0,0.00717703349282303,-14.3887559808614
"cthm-06","2011","Hooded Warbler",0,0,0
"cthm-06","2011","Horned Lark",0,0,0
"cthm-06","2011","House Finch",1,0.0294117647058823,-58.4705882352941
"cthm-06","2011","House Sparrow",2,-0.217421896988464,439.659372361392
"cthm-06","2011","Indigo Bunting",17,-0.0987897551365082,215.895229383627
"cthm-06","2011","Kentucky Warbler",0,0,0
"cthm-06","2011","Killdeer",1,0.015198423867155,-29.1761891359425
"cthm-06","2011","Loggerhead Shrike",0,0,0
"cthm-06","2011","Louisiana Waterthrush",0,-0.00197016605685341,4.0135800731777
"cthm-06","2011","Mallard",0,0.0125246270757107,-24.9970447509148
"cthm-06","2011","Mississippi Kite",0,0,0
"cthm-06","2011","Mourning Dove",21,0.505769772023648,-996.557627357176
"cthm-06","2011","Muscovy Duck",0,0,0
"cthm-06","2011","Mute Swan",0,0,0
"cthm-06","2011","Northern Bobwhite",0,-0.0194202082746978,39.4195750070371
"cthm-06","2011","Northern Cardinal",29,-0.145370109766394,321.055586828032
"cthm-06","2011","Northern Flicker",0,0.0195609344216155,-38.9026878694062
"cthm-06","2011","Northern House Wren",0,0,0
"cthm-06","2011","Northern Mockingbird",13,-0.513087531663387,1044.4294962004
"cthm-06","2011","Northern Parula",0,0.0258936110329301,-51.8927666760488
"cthm-06","2011","Northern Rough-winged Swallow",1,-0.0562904587672399,113.745144947933
"cthm-06","2011","Northern Waterthrush",0,0,0
"cthm-06","2011","Orchard Oriole",1,0.0166056853363352,-32.5073177596392
"cthm-06","2011","Osprey",0,0,0
"cthm-06","2011","Ovenbird",1,0.0475654376583169,-94.542147481002
"cthm-06","2011","Pileated Woodpecker",0,0.0195609344216155,-38.9026878694062
"cthm-06","2011","Pine Warbler",3,0.0606529693217008,-119.221643681398
"cthm-06","2011","Prairie Warbler",0,-0.00436251055446117,8.97649873346498
"cthm-06","2011","Prothonotary Warbler",0,0,0
"cthm-06","2011","Purple Martin",2,0.110329299183789,-220.260484097946
"cthm-06","2011","Red-bellied Woodpecker",6,0.365887981987057,-729.593442161562
"cthm-06","2011","Red-eyed Vireo",3,-0.128623698283136,262.065156206013
"cthm-06","2011","Red-headed Woodpecker",0,0,0
"cthm-06","2011","Red-shouldered Hawk",1,0.13171967351534,-263.943639178161
"cthm-06","2011","Red-tailed Hawk",0,-0.00239234449760776,4.9629186602873
"cthm-06","2011","Red-winged Blackbird",5,-0.0388404165493942,82.8391500140712
"cthm-06","2011","Ring-billed Gull",0,0,0
"cthm-06","2011","Rock Pigeon",0,-0.00379960596678875,7.79404728398561
"cthm-06","2011","Ruby-throated Hummingbird",1,-0.0281452293836196,57.1225724739658
"cthm-06","2011","Scarlet Tanager",0,-0.0361666197579506,73.1600056290451
"cthm-06","2011","Sharp-shinned Hawk",0,0,0
"cthm-06","2011","Sharp-shinned/Cooper's Hawk",0,0,0
"cthm-06","2011","Song Sparrow",0,0,0
"cthm-06","2011","Summer Tanager",2,0.159301998311287,-318.633760202648
"cthm-06","2011","Summer/Scarlet Tanager",0,0,0
"cthm-06","2011","Swainson's Thrush",0,0,0
"cthm-06","2011","Tree Swallow",0,0,0
"cthm-06","2011","Tufted Titmouse",8,0.138755980861248,-270.599282296659
"cthm-06","2011","Turkey Vulture",1,-0.103574444131721,209.071066704197
"cthm-06","2011","Warbling Vireo",0,0,0
"cthm-06","2011","White-breasted Nuthatch",1,0.0402476780185769,-80.1702786377731
"cthm-06","2011","White-eyed Vireo",1,0.151562060230792,-303.562552772307
"cthm-06","2011","Wild Turkey",0,0.0115395440472841,-23.1152547143261
"cthm-06","2011","Willow Flycatcher",0,0,0
"cthm-06","2011","Wood Duck",0,0,0
"cthm-06","2011","Wood Thrush",3,-0.215873909372359,436.845130875311
"cthm-06","2011","Worm-eating Warbler",0,0,0
"cthm-06","2011","Yellow Warbler",0,0,0
"cthm-06","2011","Yellow-billed Cuckoo",2,0.0385589642555609,-75.8729242893373
"cthm-06","2011","Yellow-breasted Chat",2,-0.00900647340275914,19.6692231916708
"cthm-06","2011","Yellow-crowned Night Heron",0,0,0
"cthm-06","2011","Yellow-throated Vireo",0,-0.0136504362510558,27.8619476498741
"cthm-06","2011","Yellow-throated Warbler",0,0.0223754573599777,-44.814945116803
"cthm-06","2011","crow sp.",0,0,0
"cthm-06","2011","duck sp.",0,0,0
"cthm-06","2011","hawk sp.",0,0,0
"cthm-06","2011","passerine sp.",0,0,0
"cthm-06","2011","swallow sp.",0,0,0
"cthm-06","2011","waterfowl sp.",0,0,0
"cthm-06","2011","woodpecker sp.",0,0,0
"cthm-12","2011","Acadian Flycatcher",1,0.0407725321888417,-81.2565569861717
"cthm-12","2011","Accipitrine hawk sp.",0,0,0
"cthm-12","2011","American Crow",23,-0.1080114449213,239.763471626101
"cthm-12","2011","American Goldfinch",5,0.0114449213161668,-18.1382927992387
"cthm-12","2011","American Redstart",0,0,0
"cthm-12","2011","American Robin",6,-0.182403433476406,372.329041487862
"cthm-12","2011","American/Fish Crow",0,0,0
"cthm-12","2011","Bald Eagle",0,0,0
"cthm-12","2011","Baltimore Oriole",0,0,0
"cthm-12","2011","Barn Swallow",9,-0.154506437768256,319.811397234175
"cthm-12","2011","Barred Owl",0,0.00858369098712481,-17.2148307105396
"cthm-12","2011","Belted Kingfisher",0,0,0
"cthm-12","2011","Black Vulture",1,-0.0121602288984303,25.9108249880863
"cthm-12","2011","Black-and-white Warbler",0,0.0092989985693851,-18.5984740104917
"cthm-12","2011","Black-throated Blue Warbler",0,0,0
"cthm-12","2011","Blackpoll Warbler",0,0,0
"cthm-12","2011","Blue Grosbeak",6,0.230329041487845,-457.310920362434
"cthm-12","2011","Blue Jay",6,0.0929899856938498,-181.484740104915
"cthm-12","2011","Blue-gray Gnatcatcher",4,0.00143061516451646,1.01049117788177
"cthm-12","2011","Blue-headed Vireo",0,0,0
"cthm-12","2011","Broad-winged Hawk",0,-0.00286123032904177,5.81235097758761
"cthm-12","2011","Brown Thrasher",2,0.0393419170243258,-77.5448259418325
"cthm-12","2011","Brown-headed Cowbird",4,-0.0400572246065818,84.9840247973314
"cthm-12","2011","Brown-headed Nuthatch",0,-0.0207439198855523,41.903433476398
"cthm-12","2011","Buteo sp.",0,0,0
"cthm-12","2011","Canada Goose",1,0.0751072961373399,-149.671435383883
"cthm-12","2011","Carolina Chickadee",4,0.13447782546495,-266.347162613257
"cthm-12","2011","Carolina Wren",15,0.329041487839779,-646.642584644747
"cthm-12","2011","Cedar Waxwing",0,0,0
"cthm-12","2011","Chimney Swift",2,-0.123748211731052,251.31473533621
"cthm-12","2011","Chipping Sparrow",12,-0.0572246065808349,126.969241773973
"cthm-12","2011","Chuck-will's-widow",0,0,0
"cthm-12","2011","Cliff Swallow",0,0,0
"cthm-12","2011","Common Grackle",6,-0.126609442060105,260.127086313821
"cthm-12","2011","Common Nighthawk",0,0,0
"cthm-12","2011","Common Yellowthroat",2,-0.0929899856938558,189.095851216038
"cthm-12","2011","Cooper's Hawk",0,0.0128755364806872,-25.7944682880315
"cthm-12","2011","Dickcissel",0,0,0
"cthm-12","2011","Double-crested Cormorant",0,0,0
"cthm-12","2011","Downy Woodpecker",1,-0.00858369098712121,18.6592751549768
"cthm-12","2011","Downy/Hairy Woodpecker",0,0,0
"cthm-12","2011","Eastern Bluebird",12,-0.109442060085842,231.864091559382
"cthm-12","2011","Eastern Kingbird",1,0.0321888412017158,-63.5972818311856
"cthm-12","2011","Eastern Meadowlark",7,-0.0915593705293343,190.884120171687
"cthm-12","2011","Eastern Phoebe",2,0.0779685264663813,-154.317119694804
"cthm-12","2011","Eastern Screech-Owl",0,0,0
"cthm-12","2011","Eastern Towhee",3,-0.0414878397711025,86.8624225083471
"cthm-12","2011","Eastern Whip-poor-will",0,0,0
"cthm-12","2011","Eastern Wood-Pewee",8,0.0493562231759687,-91.4713876967157
"cthm-12","2011","European Starling",6,-0.54577968526457,1103.10872675231
"cthm-12","2011","Field Sparrow",1,0.0464949928469247,-92.6590367191237
"cthm-12","2011","Fish Crow",0,0.00143061516452057,-2.76728659990427
"cthm-12","2011","Glossy Ibis",0,0,0
"cthm-12","2011","Grasshopper Sparrow",0,0,0
"cthm-12","2011","Gray Catbird",0,0.0171673819742494,-34.3185503099675
"cthm-12","2011","Great Blue Heron",1,0.0751072961373412,-150.226990939442
"cthm-12","2011","Great Crested Flycatcher",5,0.262517882689564,-523.241535526959
"cthm-12","2011","Great Egret",0,0,0
"cthm-12","2011","Great Horned Owl",0,0,0
"cthm-12","2011","Green Heron",1,-0.00357653791130321,7.69599427754207
"cthm-12","2011","Hairy Woodpecker",0,-0.0164520743919905,33.5460181211293
"cthm-12","2011","Hooded Warbler",0,0.0200286123032911,-40.1309012875551
"cthm-12","2011","Horned Lark",0,0,0
"cthm-12","2011","House Finch",2,0.0951359084406309,-189.746781115883
"cthm-12","2011","House Sparrow",1,-0.0207439198855532,42.2923223652886
"cthm-12","2011","Indigo Bunting",11,-0.110157367668098,232.469957081548
"cthm-12","2011","Kentucky Warbler",0,0,0
"cthm-12","2011","Killdeer",0,0.000715307582259772,-1.16142107772888
"cthm-12","2011","Loggerhead Shrike",0,0,0
"cthm-12","2011","Louisiana Waterthrush",0,-0.00929899856938561,18.820696232715
"cthm-12","2011","Mallard",0,-0.0350500715307611,70.9096328087802
"cthm-12","2011","Mississippi Kite",0,0,0
"cthm-12","2011","Mourning Dove",13,-0.173104434907018,361.452789699587
"cthm-12","2011","Muscovy Duck",0,0,0
"cthm-12","2011","Mute Swan",0,0,0
"cthm-12","2011","Northern Bobwhite",1,-0.125178826895572,253.026466380558
"cthm-12","2011","Northern Cardinal",19,0.378397711015749,-741.502861230354
"cthm-12","2011","Northern Flicker",0,-0.00357653791130231,7.30710538865137
"cthm-12","2011","Northern House Wren",0,0,0
"cthm-12","2011","Northern Mockingbird",15,0.159513590844079,-306.163567000509
"cthm-12","2011","Northern Parula",0,-0.0128755364806884,26.3500238435896
"cthm-12","2011","Northern Rough-winged Swallow",1,0.0736766809728206,-147.459704339537
"cthm-12","2011","Northern Waterthrush",0,0,0
"cthm-12","2011","Orchard Oriole",2,-0.0522174535050139,106.728183118755
"cthm-12","2011","Osprey",0,0,0
"cthm-12","2011","Ovenbird",3,0.0221745350500669,-42.059608965179
"cthm-12","2011","Pileated Woodpecker",0,0.0493562231759673,-98.8047210300462
"cthm-12","2011","Pine Warbler",1,-0.0207439198855453,42.8478779208282
"cthm-12","2011","Prairie Warbler",0,0.00643776824034319,-12.7305674773483
"cthm-12","2011","Prothonotary Warbler",0,0,0
"cthm-12","2011","Purple Martin",1,0.0300429184549355,-59.6685741535525
"cthm-12","2011","Red-bellied Woodpecker",7,-0.133047210300437,275.024320457813
"cthm-12","2011","Red-eyed Vireo",5,-0.034334763948491,74.2482117310305
"cthm-12","2011","Red-headed Woodpecker",0,-0.00143061516452121,3.04506437768334
"cthm-12","2011","Red-shouldered Hawk",1,0.0715307582260387,-142.864329995234
"cthm-12","2011","Red-tailed Hawk",1,-0.0250357653791086,50.8719599427666
"cthm-12","2011","Red-winged Blackbird",5,-0.0758226037196074,157.166189794961
"cthm-12","2011","Ring-billed Gull",0,0,0
"cthm-12","2011","Rock Pigeon",0,-0.00286123032904177,5.81235097758761
"cthm-12","2011","Ruby-throated Hummingbird",0,-0.0157367668097297,31.9401525989539
"cthm-12","2011","Scarlet Tanager",1,-0.0543633762517885,110.156890796376
"cthm-12","2011","Sharp-shinned Hawk",0,-0.00500715307582301,10.1299475441115
"cthm-12","2011","Sharp-shinned/Cooper's Hawk",0,0,0
"cthm-12","2011","Song Sparrow",0,-0.00429184549356055,8.8018597997105
"cthm-12","2011","Summer Tanager",4,0.0679542203147376,-133.112780162141
"cthm-12","2011","Summer/Scarlet Tanager",0,0,0
"cthm-12","2011","Swainson's Thrush",0,0,0
"cthm-12","2011","Tree Swallow",0,0,0
"cthm-12","2011","Tufted Titmouse",8,0.286123032904155,-567.401764425382
"cthm-12","2011","Turkey Vulture",1,0.0414878397711022,-82.7513113972355
"cthm-12","2011","Warbling Vireo",0,0,0
"cthm-12","2011","White-breasted Nuthatch",1,-0.0786838340486416,159.700762994756
"cthm-12","2011","White-eyed Vireo",1,0.103004291845496,-205.911301859805
"cthm-12","2011","Wild Turkey",0,0.00858369098712481,-17.2148307105396
"cthm-12","2011","Willow Flycatcher",0,0,0
"cthm-12","2011","Wood Duck",0,0,0
"cthm-12","2011","Wood Thrush",5,-0.188125894134481,383.287076776353
"cthm-12","2011","Worm-eating Warbler",0,0,0
"cthm-12","2011","Yellow Warbler",0,0,0
"cthm-12","2011","Yellow-billed Cuckoo",3,-0.017167381974257,37.5963280877606
"cthm-12","2011","Yellow-breasted Chat",3,0.00500715307581633,-7.24105865520913
"cthm-12","2011","Yellow-crowned Night Heron",0,0,0
"cthm-12","2011","Yellow-throated Vireo",1,-0.00357653791130385,7.97377205532112
"cthm-12","2011","Yellow-throated Warbler",0,0.0257510729613743,-51.5889365760629
"cthm-12","2011","crow sp.",0,0,0
"cthm-12","2011","duck sp.",0,0,0
"cthm-12","2011","hawk sp.",0,0,0
"cthm-12","2011","passerine sp.",0,0,0
"cthm-12","2011","swallow sp.",0,0,0
"cthm-12","2011","waterfowl sp.",0,0,0
"cthm-12","2011","woodpecker sp.",0,0,0
"cthm-14","2011","Acadian Flycatcher",0,0.0252525252525248,-50.4922913343956
"cthm-14","2011","Accipitrine hawk sp.",0,0,0
"cthm-14","2011","American Crow",18,-0.206349206349214,432.700918964091
"cthm-14","2011","American Goldfinch",5,-0.0707070707070763,147.157363104743
"cthm-14","2011","American Redstart",0,0,0
"cthm-14","2011","American Robin",3,-0.00216450216450416,7.09182046024553
"cthm-14","2011","American/Fish Crow",0,0,0
"cthm-14","2011","Bald Eagle",0,0.012265512265512,-24.5203159413681
"cthm-14","2011","Baltimore Oriole",0,0,0
"cthm-14","2011","Barn Swallow",1,-0.0663780663780622,134.447406394766
"cthm-14","2011","Barred Owl",0,0.0129870129870126,-26.0246069719747
"cthm-14","2011","Belted Kingfisher",0,0,0
"cthm-14","2011","Black Vulture",0,0,0
"cthm-14","2011","Black-and-white Warbler",0,-0.0137085137085145,27.7920558973206
"cthm-14","2011","Black-throated Blue Warbler",0,0,0
"cthm-14","2011","Blackpoll Warbler",0,0.019480519480519,-39.036910457962
"cthm-14","2011","Blue Grosbeak",4,0.000721500721498455,2.17991949571353
"cthm-14","2011","Blue Jay",2,0.0649350649350661,-128.386192754616
"cthm-14","2011","Blue-gray Gnatcatcher",10,0.168109668109657,-328.131389078734
"cthm-14","2011","Blue-headed Vireo",0,-0.0180375180375171,36.4493810283264
"cthm-14","2011","Broad-winged Hawk",0,-0.00721500721500675,14.6218576744883
"cthm-14","2011","Brown Thrasher",1,0.0108225108225104,-20.7748917748909
"cthm-14","2011","Brown-headed Cowbird",5,0.132756132756131,-261.842181210599
"cthm-14","2011","Brown-headed Nuthatch",4,0.319624819624812,-639.190400243016
"cthm-14","2011","Buteo sp.",0,0,0
"cthm-14","2011","Canada Goose",4,0.0454545454545466,-87.7177033492846
"cthm-14","2011","Carolina Chickadee",9,0.36291486291485,-721.132072605731
"cthm-14","2011","Carolina Wren",18,0.265512265512275,-516.263309789645
"cthm-14","2011","Cedar Waxwing",1,-0.0569985569985539,115.154780891617
"cthm-14","2011","Chimney Swift",6,-0.380230880230872,770.498215235042
"cthm-14","2011","Chipping Sparrow",11,0.411255411255406,-815.603782182719
"cthm-14","2011","Chuck-will's-widow",0,0,0
"cthm-14","2011","Cliff Swallow",0,0,0
"cthm-14","2011","Common Grackle",12,-0.954545454545421,1931.70334928223
"cthm-14","2011","Common Nighthawk",0,-0.00865800865800814,17.5251765778071
"cthm-14","2011","Common Yellowthroat",0,-0.00865800865800787,17.6830713146487
"cthm-14","2011","Cooper's Hawk",0,0,0
"cthm-14","2011","Dickcissel",0,0,0
"cthm-14","2011","Double-crested Cormorant",2,0.0945165945165943,-188.009493430546
"cthm-14","2011","Downy Woodpecker",2,0.150793650793647,-301.028404344186
"cthm-14","2011","Downy/Hairy Woodpecker",0,0.00937950937950909,-18.8189412926249
"cthm-14","2011","Eastern Bluebird",5,-0.0101010101010112,25.4284954811292
"cthm-14","2011","Eastern Kingbird",1,-0.0259740259740283,53.2597402597449
"cthm-14","2011","Eastern Meadowlark",0,-0.0129870129870123,26.2351332877635
"cthm-14","2011","Eastern Phoebe",2,0.0324675324675292,-63.4825700615109
"cthm-14","2011","Eastern Screech-Owl",0,0,0
"cthm-14","2011","Eastern Towhee",6,-0.0836940836940866,174.603022708292
"cthm-14","2011","Eastern Whip-poor-will",0,-0.0144300144300137,29.1384521910822
"cthm-14","2011","Eastern Wood-Pewee",3,0.0966810966810917,-191.206577048672
"cthm-14","2011","European Starling",3,-0.326118326118311,659.20270372899
"cthm-14","2011","Field Sparrow",0,-0.0223665223665207,45.4751272119659
"cthm-14","2011","Fish Crow",2,0.15223665223665,-304.08961798435
"cthm-14","2011","Glossy Ibis",0,0,0
"cthm-14","2011","Grasshopper Sparrow",0,0,0
"cthm-14","2011","Gray Catbird",0,0.0230880230880225,-46.2425761373118
"cthm-14","2011","Great Blue Heron",2,0.0519480519480533,-102.466848940536
"cthm-14","2011","Great Crested Flycatcher",2,0.0750360750360723,-148.814688235735
"cthm-14","2011","Great Egret",0,0,0
"cthm-14","2011","Great Horned Owl",0,0.00649350649350632,-13.0123034859874
"cthm-14","2011","Green Heron",0,-0.0375180375180404,75.8547125389288
"cthm-14","2011","Hairy Woodpecker",0,0.000721500721501225,-1.13586997797625
"cthm-14","2011","Hooded Warbler",0,0.00144300144300043,-2.48226627173792
"cthm-14","2011","Horned Lark",0,0,0
"cthm-14","2011","House Finch",4,0.122655122655117,-242.361054150516
"cthm-14","2011","House Sparrow",0,-0.0238095238095226,48.0626566416015
"cthm-14","2011","Indigo Bunting",5,-0.212842712842712,432.818485607957
"cthm-14","2011","Kentucky Warbler",0,0,0
"cthm-14","2011","Killdeer",0,-0.0115440115440108,23.3844459633919
"cthm-14","2011","Loggerhead Shrike",0,0,0
"cthm-14","2011","Louisiana Waterthrush",0,-0.0173160173160198,34.9450899977265
"cthm-14","2011","Mallard",1,0.00505050505050628,-9.31951089846074
"cthm-14","2011","Mississippi Kite",0,0,0
"cthm-14","2011","Mourning Dove",18,-0.499278499278489,1021.75886686411
"cthm-14","2011","Muscovy Duck",0,0,0
"cthm-14","2011","Mute Swan",0,0,0
"cthm-14","2011","Northern Bobwhite",0,0,0
"cthm-14","2011","Northern Cardinal",19,0.333333333333337,-651.771929824568
"cthm-14","2011","Northern Flicker",0,0.0360750360750354,-72.1092883724449
"cthm-14","2011","Northern House Wren",0,0.02020202020202,-40.2780435938327
"cthm-14","2011","Northern Mockingbird",4,0.0620490620490595,-120.895344421655
"cthm-14","2011","Northern Parula",1,0.0144300144300118,-28.2437153489733
"cthm-14","2011","Northern Rough-winged Swallow",0,0,0
"cthm-14","2011","Northern Waterthrush",0,0,0
"cthm-14","2011","Orchard Oriole",1,0.012265512265511,-24.1518948887344
"cthm-14","2011","Osprey",1,0.075036075036071,-149.604161919943
"cthm-14","2011","Ovenbird",2,0.0295815295815294,-57.9390901496161
"cthm-14","2011","Pileated Woodpecker",1,0.0165945165945168,-32.8618515986941
"cthm-14","2011","Pine Warbler",10,-0.149350649350642,310.440874914544
"cthm-14","2011","Prairie Warbler",0,0.00793650793650779,-15.8629908103589
"cthm-14","2011","Prothonotary Warbler",0,0,0
"cthm-14","2011","Purple Martin",7,-0.0858585858585746,179.37905369482
"cthm-14","2011","Red-bellied Woodpecker",6,0.184704184704182,-365.730082782709
"cthm-14","2011","Red-eyed Vireo",2,0.104617604617601,-208.016936280087
"cthm-14","2011","Red-headed Woodpecker",0,0.019480519480519,-38.9842788790148
